N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 5.144900000E-05 4.011300000E-05 3.266300000E-05 2.748900000E-05
1.600000000E+01 5.165980000E-04 4.695720000E-04 4.382890000E-04 4.166240000E-04
1.700000000E+01 6.491057000E-03 6.012963000E-03 5.720786000E-03 5.524196000E-03
1.549996187E+01 1.275530000E-04 1.148130000E-04 1.068920000E-04 1.014570000E-04
1.649996187E+01 1.779874000E-03 1.608289000E-03 1.502000000E-03 1.428336000E-03
1.674996808E+01 3.403002000E-03 3.103928000E-03 2.913968000E-03 2.785417000E-03
1.624993176E+01 9.483030000E-04 8.563090000E-04 7.982460000E-04 7.579190000E-04
1.574996808E+01 2.796100000E-04 2.547230000E-04 2.381190000E-04 2.271330000E-04
1.524993176E+01 -4.331000000E-06 -7.686000000E-06 -9.317000000E-06 -9.411000000E-06
