N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 1.006260000E-03 7.863550000E-04 6.404230000E-04 5.380810000E-04
1.600000000E+01 9.116868000E-03 8.592193000E-03 8.246730000E-03 8.013884000E-03
1.700000000E+01 4.910195900E-02 4.920540800E-02 4.965699600E-02 5.033577600E-02
1.549996187E+01 2.599096000E-03 2.329105000E-03 2.134137000E-03 1.970182000E-03
1.649996187E+01 2.242530200E-02 2.172247000E-02 2.141632300E-02 2.131478700E-02
1.674996808E+01 3.366919800E-02 3.317799900E-02 3.314488800E-02 3.336724000E-02
1.624993176E+01 1.453735500E-02 1.385040700E-02 1.345907100E-02 1.323001600E-02
1.574996808E+01 5.406310000E-03 5.026427000E-03 4.761057000E-03 4.580011000E-03
1.524993176E+01 -1.104510000E-04 -2.567730000E-04 -3.826440000E-04 -4.918900000E-04
