N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 6.997970000E-04 5.453070000E-04 4.431120000E-04 3.716070000E-04
1.600000000E+01 6.490757000E-03 6.062019000E-03 5.781275000E-03 5.592355000E-03
1.700000000E+01 3.865783400E-02 3.822738500E-02 3.820144000E-02 3.842454100E-02
1.549996187E+01 1.784029000E-03 1.594698000E-03 1.459236000E-03 1.346419000E-03
1.649996187E+01 1.687312300E-02 1.611180600E-02 1.571469400E-02 1.550820000E-02
1.674996808E+01 2.598775000E-02 2.524555700E-02 2.494024900E-02 2.488601200E-02
1.624993176E+01 1.062634400E-02 1.000015600E-02 9.630611000E-03 9.402090000E-03
1.574996808E+01 3.771767000E-03 3.486926000E-03 3.290619000E-03 3.157337000E-03
1.524993176E+01 -9.301000000E-05 -1.889830000E-04 -2.716610000E-04 -3.435020000E-04
