N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 1.024582307E+00 1.023280534E+00 1.022183205E+00 1.021208883E+00
1.600000000E+01 1.251835742E+00 1.246634388E+00 1.241879898E+00 1.237808327E+00
1.700000000E+01 1.320220935E+00 1.317999743E+00 1.314897982E+00 1.313273062E+00
1.549996187E+01 1.098764056E+00 1.079489260E+00 1.065473033E+00 1.054037451E+00
1.649996187E+01 1.290113225E+00 1.287837957E+00 1.284941380E+00 1.282729470E+00
1.674996808E+01 1.306199901E+00 1.302433176E+00 1.300319277E+00 1.298320654E+00
1.624993176E+01 1.274293567E+00 1.270711085E+00 1.267308161E+00 1.264249757E+00
1.574996808E+01 1.207897760E+00 1.198698927E+00 1.190965133E+00 1.185262826E+00
1.524993176E+01 1.014223910E+00 1.012976976E+00 1.012018076E+00 1.011242051E+00
