N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 1.021576080E+00 1.021079509E+00 1.020950130E+00 1.020979540E+00
1.600000000E+01 1.277939038E+00 1.277685708E+00 1.277274888E+00 1.276958015E+00
1.700000000E+01 1.355923243E+00 1.356077944E+00 1.355009074E+00 1.355102621E+00
1.549996187E+01 1.215587849E+00 1.214554094E+00 1.214838588E+00 1.214138283E+00
1.649996187E+01 1.313216784E+00 1.313981900E+00 1.313776928E+00 1.313967439E+00
1.674996808E+01 1.334147362E+00 1.333064577E+00 1.333274551E+00 1.333319525E+00
1.624993176E+01 1.295874190E+00 1.295905945E+00 1.295739038E+00 1.295551754E+00
1.574996808E+01 1.255421459E+00 1.254913438E+00 1.254415094E+00 1.254681441E+00
1.524993176E+01 1.119150597E+00 1.121524471E+00 1.120763353E+00 1.118344537E+00
