N_Fe N_B T d n_Fe n_Fe_SRH
1.000000E+10 1.000E+16 320 1.500E-4 1.245809931E+00 1.260340959E+00
1.468000E+10 1.000E+16 320 1.500E-4 1.251854695E+00 1.260373305E+00
2.154000E+10 1.000E+16 320 1.500E-4 1.254557317E+00 1.260420468E+00
3.162000E+10 1.000E+16 320 1.500E-4 1.256469368E+00 1.260489111E+00
4.642000E+10 1.000E+16 320 1.500E-4 1.257840948E+00 1.260588486E+00
6.813000E+10 1.000E+16 320 1.500E-4 1.258858484E+00 1.260731638E+00
1.000000E+11 1.000E+16 320 1.500E-4 1.259662102E+00 1.260936101E+00
1.468000E+11 1.000E+16 320 1.500E-4 1.260360367E+00 1.261224607E+00
2.154000E+11 1.000E+16 320 1.500E-4 1.261040384E+00 1.261624972E+00
3.162000E+11 1.000E+16 320 1.500E-4 1.261773961E+00 1.262167964E+00
4.642000E+11 1.000E+16 320 1.500E-4 1.262618035E+00 1.262882455E+00
6.813000E+11 1.000E+16 320 1.500E-4 1.263610083E+00 1.263786689E+00
1.000000E+12 1.000E+16 320 1.500E-4 1.264760584E+00 1.264877927E+00
1.468000E+12 1.000E+16 320 1.500E-4 1.266046678E+00 1.266124264E+00
2.154000E+12 1.000E+16 320 1.500E-4 1.267413549E+00 1.267464639E+00
3.162000E+12 1.000E+16 320 1.500E-4 1.276932922E+00 1.277261612E+00
4.642000E+12 1.000E+16 320 1.500E-4 1.280130586E+00 1.280150230E+00
6.813000E+12 1.000E+16 320 1.500E-4 1.281392150E+00 1.281406341E+00
1.000000E+13 1.000E+16 320 1.500E-4 1.288515269E+00 1.288525680E+00
