T(K) Nd(cm-3) Mu(cm2/Vs)
266 1.59082E+16 4.76782E+2
212 8.89225E+17 2.53660E+2
210 5.28896E+18 2.00126E+2
435 1.31977E+17 1.58682E+2
243 9.41468E+16 3.74971E+2
246 5.02069E+17 2.48727E+2
370 2.64026E+16 2.51428E+2
434 2.25722E+18 1.02604E+2
397 2.02377E+18 1.16258E+2
420 1.53508E+16 2.04253E+2
496 2.78357E+18 8.40283E+1
332 1.14795E+17 2.45685E+2
492 1.34433E+17 1.27851E+2
244 1.32816E+17 3.43229E+2
363 3.64745E+17 1.75665E+2
268 7.82651E+18 1.51212E+2
308 1.10958E+18 1.70039E+2
234 9.28419E+16 3.91611E+2
337 7.17394E+18 1.19354E+2
406 1.54309E+18 1.18117E+2
283 3.40565E+17 2.36054E+2
310 6.98810E+17 1.84764E+2
336 1.02581E+18 1.57469E+2
280 1.71215E+16 4.33104E+2
452 6.64124E+16 1.59473E+2
239 4.63571E+16 4.52225E+2
391 1.97154E+17 1.77527E+2
484 5.44908E+18 7.98209E+1
378 2.99720E+18 1.16334E+2
323 2.76022E+18 1.39948E+2
398 1.66571E+16 2.26218E+2
404 2.96875E+18 1.07780E+2
374 4.42151E+18 1.11741E+2
223 5.83206E+16 4.63169E+2
269 8.07849E+18 1.50590E+2
396 1.33221E+17 1.85184E+2
430 1.03423E+16 1.97577E+2
441 3.22418E+16 1.77450E+2
467 1.28872E+16 1.64810E+2
305 2.02496E+17 2.44383E+2
417 2.75579E+16 1.99744E+2
430 4.74504E+17 1.33937E+2
246 9.09980E+16 3.72959E+2
332 5.98303E+17 1.76886E+2
398 1.86945E+18 1.17243E+2
260 2.97341E+17 2.65391E+2
477 2.34260E+16 1.54250E+2
339 6.91838E+17 1.68157E+2
429 2.29559E+17 1.50873E+2
420 3.49986E+18 1.00416E+2
267 1.40679E+18 1.88104E+2
301 8.56213E+18 1.33060E+2
447 5.74852E+16 1.64985E+2
369 2.54372E+16 2.53751E+2
282 6.05383E+17 2.09419E+2
404 2.51162E+17 1.62682E+2
267 1.27093E+17 3.15208E+2
326 1.16344E+17 2.52076E+2
450 8.28625E+16 1.57849E+2
481 2.87539E+18 8.70442E+1
256 4.87458E+17 2.41100E+2
306 6.77866E+18 1.33391E+2
467 3.39107E+18 8.85474E+1
299 2.22360E+17 2.45331E+2
309 1.66354E+16 3.66136E+2
304 1.99578E+18 1.56274E+2
394 5.89483E+17 1.44949E+2
381 4.60083E+16 2.26040E+2
423 1.89406E+16 1.99064E+2
413 3.50678E+16 1.99503E+2
448 3.24837E+18 9.37301E+1
381 7.74082E+16 2.12617E+2
453 2.68980E+18 9.49048E+1
297 3.02517E+16 3.63127E+2
287 3.76477E+18 1.52019E+2
394 1.27497E+16 2.34522E+2
274 1.17951E+16 4.71175E+2
396 2.64515E+17 1.65690E+2
485 4.46103E+17 1.13285E+2
419 7.79470E+18 9.21762E+1
328 8.46781E+16 2.64693E+2
387 6.73846E+18 1.02763E+2
209 7.72587E+17 2.64288E+2
355 2.58597E+18 1.27329E+2
468 1.77984E+18 9.67230E+1
277 1.71006E+18 1.75858E+2
381 1.60667E+17 1.90361E+2
252 4.94797E+17 2.43797E+2
397 5.06713E+16 2.07462E+2
250 2.31339E+18 1.85465E+2
341 1.80303E+16 3.03862E+2
496 1.22480E+18 9.44243E+1
201 8.73360E+16 4.59341E+2
452 2.83064E+16 1.69935E+2
296 1.24392E+18 1.73921E+2
445 8.30198E+16 1.61025E+2
369 7.15756E+17 1.51559E+2
418 5.25808E+17 1.36733E+2
270 3.43894E+17 2.47605E+2
303 2.11890E+17 2.43754E+2
417 3.40913E+18 1.01863E+2
249 1.18284E+16 5.52976E+2
345 1.56152E+16 3.00560E+2
244 1.92866E+17 3.12592E+2
297 7.74179E+16 3.08355E+2
228 9.03878E+16 4.04184E+2
395 1.60640E+18 1.21424E+2
373 6.66785E+16 2.24287E+2
408 9.69343E+18 9.32011E+1
382 2.63655E+18 1.17018E+2
212 4.52982E+18 2.00735E+2
335 2.63647E+16 3.02091E+2
492 1.11570E+17 1.30480E+2
284 2.31856E+16 4.06463E+2
334 4.71568E+17 1.84711E+2
367 3.92950E+18 1.15794E+2
428 1.41313E+17 1.62069E+2
306 9.21884E+18 1.30014E+2
252 1.67935E+18 1.93218E+2
496 4.74825E+17 1.08478E+2
222 4.10608E+17 2.84441E+2
409 1.96370E+16 2.12641E+2
329 3.92529E+16 2.95804E+2
272 5.99439E+16 3.65607E+2
390 1.17352E+16 2.40185E+2
378 1.34389E+16 2.54469E+2
497 3.50630E+18 8.12166E+1
257 8.63019E+17 2.13531E+2
327 1.67311E+18 1.48708E+2
304 8.84937E+16 2.90960E+2
256 1.50947E+18 1.94026E+2
449 2.85245E+18 9.50856E+1
382 1.99929E+18 1.21827E+2
408 1.27398E+17 1.77174E+2
264 2.97297E+17 2.61623E+2
455 2.69398E+16 1.68459E+2
417 1.52008E+17 1.67205E+2
206 1.61720E+18 2.35935E+2
424 3.23974E+17 1.45386E+2
500 2.88865E+16 1.38657E+2
265 1.67513E+18 1.84066E+2
320 4.66879E+16 3.01996E+2
460 2.48039E+17 1.33568E+2
290 3.54605E+17 2.28602E+2
281 5.91532E+18 1.47526E+2
337 2.80522E+16 2.96001E+2
289 7.13928E+17 1.97550E+2
213 1.56150E+16 6.67509E+2
485 2.26189E+18 8.90548E+1
204 9.73112E+17 2.58733E+2
489 3.40453E+17 1.15895E+2
381 4.52736E+18 1.09031E+2
397 3.71002E+16 2.13901E+2
370 2.15610E+16 2.56638E+2
456 9.29177E+16 1.52131E+2
226 2.69812E+17 3.09487E+2
475 4.52730E+18 8.35227E+1
374 2.72755E+17 1.78368E+2
259 1.82134E+18 1.85882E+2
424 7.84591E+18 9.05853E+1
333 5.67633E+18 1.23936E+2
376 4.43929E+18 1.11189E+2
486 2.63817E+17 1.21006E+2
281 1.38349E+17 2.92212E+2
364 7.12191E+17 1.53924E+2
226 2.53701E+16 5.55917E+2
386 2.61803E+16 2.32698E+2
446 1.02040E+16 1.83122E+2
454 2.64882E+16 1.68978E+2
287 1.24496E+17 2.92424E+2
302 7.95868E+18 1.33187E+2
480 1.96765E+18 9.21307E+1
284 5.52618E+17 2.11890E+2
391 1.30964E+18 1.27049E+2
302 4.16518E+18 1.42282E+2
261 1.41266E+18 1.92003E+2
333 7.99511E+17 1.66547E+2
248 1.32055E+16 5.46633E+2
397 3.36441E+16 2.16066E+2
440 4.74308E+17 1.29626E+2
272 3.22665E+18 1.63123E+2
394 2.76163E+18 1.12111E+2
261 3.70729E+18 1.67660E+2
430 4.91960E+16 1.79847E+2
452 1.15310E+17 1.51296E+2
378 5.21763E+18 1.08251E+2
237 1.46156E+17 3.44603E+2
252 5.02727E+17 2.42808E+2
482 1.07956E+17 1.35841E+2
208 5.00390E+17 2.89486E+2
344 2.35125E+16 2.91156E+2
213 1.10185E+16 7.13676E+2
309 4.19909E+18 1.38857E+2
221 1.74171E+17 3.52305E+2
271 5.46376E+16 3.74250E+2
235 1.67575E+17 3.35524E+2
484 1.61553E+17 1.29077E+2
312 3.04153E+17 2.18035E+2
368 7.00301E+16 2.27795E+2
327 2.85073E+18 1.37496E+2
