T(K) Nd(cm-3) Mu(cm2/Vs)
365 5.72929E+18 9.15689E+1
258 6.17958E+16 4.35079E+2
488 2.11865E+18 8.77464E+1
420 4.78323E+16 1.98941E+2
491 1.96608E+16 1.49656E+2
248 1.50659E+18 1.75427E+2
442 2.72619E+17 1.50117E+2
354 2.45184E+16 2.91406E+2
464 4.64985E+17 1.27706E+2
415 1.86601E+17 1.76300E+2
439 4.24646E+17 1.40643E+2
317 6.62938E+16 3.18659E+2
313 1.10208E+18 1.60214E+2
297 6.01501E+16 3.59029E+2
345 5.68544E+18 9.60483E+1
212 1.23010E+18 2.10187E+2
453 1.19010E+17 1.59383E+2
272 1.45843E+18 1.64702E+2
246 6.71661E+16 4.54693E+2
218 4.85900E+17 2.74501E+2
233 1.71676E+18 1.77490E+2
320 3.15150E+16 3.45364E+2
275 3.54707E+16 4.40267E+2
452 6.46262E+17 1.24726E+2
396 1.11743E+17 2.04356E+2
441 5.86608E+18 7.72629E+1
470 6.18882E+17 1.19148E+2
208 1.36671E+17 4.33967E+2
470 1.97544E+17 1.41700E+2
357 4.04094E+16 2.75564E+2
331 9.84586E+17 1.57733E+2
361 1.03899E+17 2.41104E+2
364 1.36284E+18 1.32499E+2
271 2.93590E+18 1.36349E+2
218 3.26290E+18 1.58219E+2
236 1.34951E+18 1.87924E+2
493 1.45981E+17 1.33551E+2
303 1.73776E+18 1.44099E+2
346 8.17647E+16 2.67549E+2
355 3.59832E+16 2.81488E+2
419 2.68679E+17 1.63498E+2
388 1.96320E+17 1.94400E+2
419 1.48547E+18 1.12855E+2
242 1.96996E+17 3.38294E+2
206 2.27503E+17 3.69547E+2
344 9.21731E+18 8.66996E+1
466 7.13235E+16 1.57526E+2
308 1.66248E+17 2.76378E+2
298 4.32489E+16 3.75927E+2
418 3.05405E+16 2.06195E+2
208 1.56363E+16 7.81542E+2
292 3.00960E+17 2.50033E+2
220 1.07091E+17 4.47915E+2
484 2.17323E+16 1.53648E+2
234 1.38342E+18 1.87685E+2
284 2.03848E+17 2.87048E+2
288 1.34572E+18 1.61685E+2
326 1.13972E+16 3.59451E+2
206 2.08783E+17 3.80297E+2
407 2.09124E+16 2.22000E+2
344 1.09840E+17 2.57388E+2
379 2.93752E+17 1.85925E+2
370 8.79424E+16 2.37000E+2
370 1.54811E+16 2.73635E+2
312 1.03717E+18 1.63578E+2
243 2.27517E+18 1.58878E+2
400 4.59025E+18 8.92366E+1
395 6.43888E+18 8.35563E+1
463 1.02999E+16 1.72633E+2
366 3.83647E+18 1.00431E+2
350 2.17128E+16 3.00832E+2
204 7.28013E+17 2.54218E+2
210 1.58577E+17 4.10831E+2
296 4.27823E+16 3.79974E+2
428 5.89361E+17 1.36614E+2
282 7.00605E+16 3.75071E+2
215 2.48850E+18 1.71340E+2
398 3.89375E+17 1.64300E+2
491 2.29099E+16 1.48842E+2
307 3.31549E+16 3.68932E+2
317 2.78039E+17 2.34787E+2
444 3.84816E+16 1.80684E+2
457 4.94508E+17 1.29293E+2
445 6.42286E+16 1.73651E+2
478 3.38598E+18 8.07257E+1
470 4.30439E+17 1.26963E+2
432 1.21875E+16 1.99780E+2
419 1.30644E+18 1.16618E+2
248 2.69354E+17 2.99683E+2
303 8.85411E+18 9.68218E+1
264 1.10555E+17 3.67357E+2
241 1.29121E+16 6.35156E+2
350 5.07971E+17 1.79963E+2
455 4.62269E+18 7.91527E+1
310 4.77478E+18 1.09009E+2
221 8.30177E+16 4.81564E+2
378 6.68600E+17 1.53888E+2
484 1.07168E+17 1.41973E+2
421 1.12976E+18 1.20149E+2
237 5.90586E+18 1.28247E+2
427 1.70143E+17 1.70404E+2
232 9.99681E+17 2.07992E+2
449 2.87727E+18 8.95184E+1
376 1.20788E+17 2.20168E+2
322 2.19185E+17 2.44719E+2
320 1.97062E+18 1.33338E+2
471 4.39856E+16 1.58563E+2
247 9.28286E+17 2.03303E+2
387 3.07728E+17 1.78862E+2
421 7.65713E+16 1.90603E+2
434 9.19625E+17 1.21562E+2
255 1.58936E+18 1.69053E+2
417 6.27805E+17 1.39465E+2
398 8.15273E+17 1.38646E+2
415 3.05134E+16 2.09678E+2
356 4.02597E+17 1.87402E+2
473 1.00256E+17 1.49255E+2
409 1.13233E+18 1.23809E+2
300 1.02501E+18 1.69663E+2
467 7.58888E+18 6.92478E+1
203 1.54057E+17 4.25651E+2
288 2.10462E+17 2.80263E+2
387 1.14284E+16 2.52794E+2
457 7.50953E+17 1.19201E+2
270 3.12606E+17 2.66231E+2
286 1.99417E+17 2.87424E+2
203 5.76758E+16 5.84620E+2
295 1.95719E+17 2.78779E+2
207 5.43563E+17 2.75489E+2
482 6.42964E+18 6.95442E+1
341 5.23935E+16 2.91704E+2
379 6.65672E+18 8.58761E+1
488 9.11665E+16 1.41627E+2
372 1.06615E+16 2.74761E+2
412 6.03031E+17 1.42541E+2
223 5.49752E+17 2.58695E+2
419 9.14736E+18 7.36690E+1
415 1.10096E+17 1.88473E+2
328 5.75939E+18 9.98850E+1
320 8.02136E+17 1.72535E+2
245 5.16153E+17 2.45852E+2
454 6.65637E+18 7.31586E+1
384 1.26612E+17 2.11417E+2
270 1.67764E+16 5.03385E+2
278 5.55886E+16 4.00887E+2
404 4.56368E+17 1.55547E+2
480 2.96697E+17 1.29583E+2
