T(K) Nd(cm-3) Mu(cm2/Vs)
210 3.32255E+17 3.19700E+2
214 2.21558E+18 1.77530E+2
464 5.45564E+17 1.24209E+2
236 2.59196E+16 5.91309E+2
407 4.29220E+16 2.13182E+2
287 1.14493E+18 1.69694E+2
487 1.06986E+18 1.01817E+2
434 3.54867E+17 1.47816E+2
466 4.58324E+17 1.27032E+2
482 2.54534E+17 1.31140E+2
431 2.83190E+17 1.55410E+2
423 8.02637E+18 7.49816E+1
303 8.36899E+18 9.79109E+1
343 7.81094E+18 9.00905E+1
402 9.88791E+17 1.30719E+2
431 3.37252E+17 1.50959E+2
268 1.62505E+18 1.61582E+2
295 2.23939E+18 1.37292E+2
261 1.34078E+17 3.52931E+2
468 6.60560E+17 1.18362E+2
280 2.56295E+17 2.73158E+2
355 1.64384E+18 1.28736E+2
270 7.53020E+18 1.09745E+2
469 3.39198E+17 1.32177E+2
326 3.44662E+17 2.14826E+2
349 5.69901E+17 1.74798E+2
395 2.22856E+17 1.85005E+2
451 5.00747E+18 7.83975E+1
234 1.74737E+16 6.39382E+2
463 1.66769E+16 1.70634E+2
391 4.75617E+18 9.03433E+1
389 3.42280E+18 9.80488E+1
206 5.21852E+16 5.93466E+2
297 8.89090E+16 3.32583E+2
346 2.66078E+17 2.13778E+2
417 1.67146E+16 2.13168E+2
331 1.16499E+18 1.50453E+2
353 2.42999E+17 2.13218E+2
202 2.54751E+17 3.59984E+2
436 4.86923E+17 1.38593E+2
257 1.26063E+17 3.64688E+2
228 1.16756E+18 2.01897E+2
336 9.06413E+18 8.87189E+1
354 1.87049E+17 2.23721E+2
239 3.77555E+18 1.41473E+2
436 3.33608E+17 1.48340E+2
215 4.38911E+17 2.85931E+2
337 2.34860E+16 3.21753E+2
248 7.42562E+17 2.17061E+2
347 1.32596E+17 2.46727E+2
222 2.48070E+17 3.37850E+2
477 9.82758E+18 6.43926E+1
457 1.22178E+16 1.76514E+2
334 7.19774E+17 1.71118E+2
342 1.24989E+16 3.24973E+2
487 1.82576E+16 1.52397E+2
392 4.07065E+16 2.30041E+2
359 1.15600E+18 1.40267E+2
229 3.97595E+17 2.81852E+2
306 7.21069E+16 3.31139E+2
349 1.22381E+18 1.41606E+2
356 1.19520E+18 1.39958E+2
329 1.49542E+16 3.47773E+2
428 2.48188E+18 9.71334E+1
285 7.22808E+18 1.06082E+2
350 6.85247E+16 2.69021E+2
483 2.57156E+16 1.54030E+2
449 5.39011E+18 7.73717E+1
373 6.48185E+17 1.57612E+2
283 2.53627E+18 1.37258E+2
488 3.45190E+16 1.48839E+2
330 1.68707E+16 3.42739E+2
231 4.81849E+17 2.63314E+2
466 2.81837E+18 8.66027E+1
239 1.59662E+18 1.77373E+2
483 8.48223E+16 1.44953E+2
413 6.24048E+18 8.09751E+1
246 4.47167E+18 1.32815E+2
327 4.65687E+17 1.97368E+2
373 4.99133E+18 9.29418E+1
476 1.69978E+18 9.49712E+1
294 1.09204E+18 1.68918E+2
416 2.85363E+17 1.63640E+2
437 1.89917E+17 1.61511E+2
210 2.75900E+17 3.40919E+2
411 1.92548E+17 1.78294E+2
482 2.67944E+16 1.54202E+2
427 1.96625E+16 2.01799E+2
439 1.98605E+17 1.58752E+2
348 8.31611E+17 1.58089E+2
425 2.02682E+17 1.67263E+2
468 1.54438E+17 1.46781E+2
394 3.79747E+18 9.45720E+1
357 3.10779E+16 2.81691E+2
447 4.22105E+18 8.20858E+1
334 1.28059E+16 3.40290E+2
346 7.80168E+18 8.95207E+1
245 4.60701E+17 2.54805E+2
402 1.32761E+18 1.21270E+2
248 5.07845E+16 4.78735E+2
216 1.08105E+18 2.15127E+2
260 1.73993E+18 1.62199E+2
208 3.75464E+18 1.59030E+2
492 8.02487E+16 1.40338E+2
453 6.19348E+16 1.68149E+2
488 1.40809E+16 1.52629E+2
437 1.14253E+18 1.14738E+2
445 3.78693E+17 1.40999E+2
376 1.51330E+18 1.24853E+2
272 2.17711E+17 2.94363E+2
369 4.56215E+17 1.74171E+2
332 1.52416E+17 2.55791E+2
288 1.29162E+16 4.56892E+2
349 4.26069E+16 2.85903E+2
410 4.12564E+16 2.10197E+2
298 2.08864E+16 4.10069E+2
458 3.23632E+16 1.70523E+2
204 3.15402E+18 1.68697E+2
490 7.84772E+18 6.56195E+1
399 1.72739E+17 1.89985E+2
273 7.26370E+18 1.09459E+2
246 6.25761E+16 4.60521E+2
418 1.63424E+18 1.10410E+2
306 1.86662E+18 1.40307E+2
258 1.56770E+18 1.68025E+2
404 2.54466E+17 1.74793E+2
414 3.09844E+18 9.50378E+1
238 1.66005E+18 1.76079E+2
362 3.26086E+18 1.05518E+2
231 6.90060E+16 4.85079E+2
307 5.55008E+17 1.99789E+2
404 4.59304E+18 8.83855E+1
219 4.44434E+18 1.46261E+2
243 5.89647E+17 2.37211E+2
398 2.60052E+18 1.02890E+2
472 1.60223E+18 9.72016E+1
468 3.64289E+18 8.11169E+1
263 3.22037E+18 1.36485E+2
403 1.37876E+16 2.30725E+2
247 4.73572E+16 4.89000E+2
357 1.21238E+16 2.98468E+2
493 2.50579E+18 8.36323E+1
347 8.96434E+17 1.55363E+2
382 1.77052E+17 2.02678E+2
296 1.21409E+18 1.62820E+2
496 1.50828E+18 9.25842E+1
446 8.52154E+17 1.19809E+2
390 3.22071E+17 1.75650E+2
398 1.21600E+18 1.25138E+2
309 1.78300E+18 1.41253E+2
242 1.86802E+17 3.44505E+2
291 2.83823E+16 4.13405E+2
374 2.03217E+18 1.16034E+2
358 8.16866E+17 1.54734E+2
318 6.48785E+16 3.17988E+2
469 2.71631E+16 1.63775E+2
206 1.45399E+18 2.05169E+2
210 3.20220E+18 1.63688E+2
274 9.63488E+17 1.85486E+2
345 1.07341E+17 2.57255E+2
384 1.47483E+17 2.06822E+2
330 3.30733E+18 1.13517E+2
476 1.60156E+17 1.41468E+2
382 7.36725E+18 8.33605E+1
214 2.08266E+17 3.68646E+2
262 4.17205E+18 1.28216E+2
374 5.11620E+17 1.66934E+2
493 2.30857E+16 1.47942E+2
494 7.50299E+18 6.57876E+1
431 4.19322E+18 8.51615E+1
283 6.54985E+16 3.78929E+2
275 2.65406E+18 1.38589E+2
357 4.06353E+18 1.01292E+2
357 2.49539E+18 1.14373E+2
343 4.31573E+16 2.94119E+2
467 1.16488E+16 1.69154E+2
287 2.95821E+16 4.21505E+2
497 5.21757E+16 1.41038E+2
238 1.60747E+16 6.28617E+2
215 9.64773E+16 4.73234E+2
201 5.07495E+18 1.52410E+2
495 1.10249E+17 1.35789E+2
288 1.20885E+18 1.66822E+2
366 1.12452E+18 1.38806E+2
397 2.49564E+16 2.31803E+2
462 1.72534E+16 1.71124E+2
309 2.21993E+16 3.80725E+2
476 5.70990E+17 1.18442E+2
277 2.87690E+17 2.66697E+2
465 1.69975E+18 9.74704E+1
446 1.16263E+17 1.64843E+2
337 3.86539E+17 2.01014E+2
234 1.13425E+18 1.99033E+2
341 4.09655E+18 1.04836E+2
364 1.52920E+16 2.83497E+2
323 2.17745E+18 1.28803E+2
410 2.89279E+18 9.74690E+1
427 1.46481E+17 1.73363E+2
421 7.17207E+18 7.71327E+1
256 2.32086E+17 3.06565E+2
