T Bo105 Bo175 Bo315 Bo565 Bo106 Bo176 Bo316 Bo566 Bo107
Bo 1.500000000E+01 1.524993176E+01 1.549996187E+01 1.574996808E+01 1.600000000E+01 1.624993176E+01 1.649996187E+01 1.674996808E+01 1.700000000E+01
290 1.360000000E-05 2.200000000E-05 3.507200000E-05 5.433800000E-05 8.023400000E-05 1.168370000E-04 1.712760000E-04 2.458280000E-04 3.435670000E-04
295 1.206400000E-05 1.947700000E-05 3.157700000E-05 4.867100000E-05 7.355800000E-05 1.076430000E-04 1.584220000E-04 2.281040000E-04 3.186490000E-04
300 1.079700000E-05 1.749300000E-05 2.808100000E-05 4.413500000E-05 6.720300000E-05 9.856300000E-05 1.423020000E-04 2.050330000E-04 2.814440000E-04
305 9.838000000E-06 1.598600000E-05 2.589800000E-05 4.028200000E-05 6.060000000E-05 8.849900000E-05 1.301310000E-04 1.877600000E-04 2.549700000E-04
310 9.397000000E-06 1.497800000E-05 2.376100000E-05 3.762900000E-05 5.590000000E-05 8.195500000E-05 1.201410000E-04 1.728020000E-04 2.310650000E-04
315 9.439000000E-06 1.474000000E-05 2.266900000E-05 3.529000000E-05 5.289600000E-05 7.723900000E-05 1.101380000E-04 1.535570000E-04 2.110090000E-04
320 9.866000000E-06 1.552300000E-05 2.291700000E-05 3.444800000E-05 5.075200000E-05 7.333600000E-05 1.055440000E-04 1.491170000E-04 2.072730000E-04
325 1.006100000E-05 1.739400000E-05 2.450100000E-05 3.550800000E-05 5.137600000E-05 7.328400000E-05 1.042860000E-04 1.457680000E-04 2.175450000E-04
330 8.786000000E-06 2.034100000E-05 2.783900000E-05 3.825800000E-05 5.414000000E-05 7.612600000E-05 1.049490000E-04 1.449410000E-04 2.250280000E-04
335 7.443000000E-06 2.326900000E-05 3.349300000E-05 4.372700000E-05 5.904400000E-05 8.107300000E-05 1.116360000E-04 1.520560000E-04 2.623310000E-04
340 8.176000000E-06 2.406600000E-05 4.122900000E-05 5.228900000E-05 6.779400000E-05 9.072600000E-05 1.227400000E-04 1.650890000E-04 2.851540000E-04
