N_B T90 T95 T00 T05 T10 T15 T20 T25 T30 T35 T40
T 290 295 300 305 310 315 320 325 330 335 340
1.500000000E+01 1.440900000E-05 1.282000000E-05 1.142700000E-05 1.032400000E-05 9.579000000E-06 9.167000000E-06 8.693000000E-06 7.280000000E-06 3.764000000E-06 8.204000000E-06 9.166000000E-06
1.600000000E+01 8.089100000E-05 7.435900000E-05 6.808500000E-05 6.117100000E-05 5.662500000E-05 5.362300000E-05 5.131900000E-05 5.186100000E-05 5.446400000E-05 5.905400000E-05 6.730900000E-05
1.700000000E+01 3.433790000E-04 3.189580000E-04 2.956440000E-04 2.614130000E-04 2.404860000E-04 2.226760000E-04 2.080520000E-04 2.136320000E-04 2.228410000E-04 2.147770000E-04 1.876100000E-04
1.549996187E+01 3.609200000E-05 3.269700000E-05 2.906900000E-05 2.644000000E-05 2.455600000E-05 2.331700000E-05 2.338200000E-05 2.462100000E-05 2.716900000E-05 3.141200000E-05 3.671700000E-05
1.649996187E+01 1.714130000E-04 1.584220000E-04 1.421410000E-04 1.303410000E-04 1.202150000E-04 1.100510000E-04 1.054940000E-04 1.043460000E-04 1.053150000E-04 1.120650000E-04 1.229630000E-04
1.674996808E+01 2.457510000E-04 2.280600000E-04 2.047290000E-04 1.873620000E-04 1.722180000E-04 1.568410000E-04 1.490690000E-04 1.457910000E-04 1.449660000E-04 1.519430000E-04 1.648740000E-04
1.624993176E+01 1.171840000E-04 1.080070000E-04 9.916700000E-05 8.905600000E-05 8.236000000E-05 7.762800000E-05 7.364400000E-05 7.356100000E-05 7.636100000E-05 8.129400000E-05 9.074200000E-05
1.574996808E+01 5.537400000E-05 4.962100000E-05 4.515100000E-05 4.123300000E-05 3.817300000E-05 3.574800000E-05 3.520700000E-05 3.603300000E-05 3.840400000E-05 4.310100000E-05 5.042600000E-05
1.524993176E+01 2.299800000E-05 2.045000000E-05 1.820700000E-05 1.661300000E-05 1.556600000E-05 1.506200000E-05 1.538400000E-05 1.644700000E-05 1.783400000E-05 1.816700000E-05 1.542100000E-05
