N_Fe N_B T d n_FeB n_FeB_SRH
1.000000E+10 1.000E+17 320 1.800E-4 1.215875490E+00 1.270853464E+00
1.468000E+10 1.000E+17 320 1.800E-4 1.241694931E+00 1.271554192E+00
2.154000E+10 1.000E+17 320 1.800E-4 1.251843405E+00 1.273500758E+00
3.162000E+10 1.000E+17 320 1.800E-4 1.260687437E+00 1.275654009E+00
4.642000E+10 1.000E+17 320 1.800E-4 1.267802209E+00 1.278290434E+00
6.813000E+10 1.000E+17 320 1.800E-4 1.274814982E+00 1.281842812E+00
1.000000E+11 1.000E+17 320 1.800E-4 1.282539242E+00 1.287208213E+00
1.468000E+11 1.000E+17 320 1.800E-4 1.288794232E+00 1.291904279E+00
2.154000E+11 1.000E+17 320 1.800E-4 1.295603689E+00 1.297543419E+00
3.162000E+11 1.000E+17 320 1.800E-4 1.302299842E+00 1.303241720E+00
4.642000E+11 1.000E+17 320 1.800E-4 1.308365975E+00 1.308490319E+00
6.813000E+11 1.000E+17 320 1.800E-4 1.313288774E+00 1.313316734E+00
1.000000E+12 1.000E+17 320 1.800E-4 1.317645503E+00 1.317732251E+00
1.468000E+12 1.000E+17 320 1.800E-4 1.321568546E+00 1.321865314E+00
2.154000E+12 1.000E+17 320 1.800E-4 1.325449412E+00 1.325750253E+00
3.162000E+12 1.000E+17 320 1.800E-4 1.329202839E+00 1.329451416E+00
4.642000E+12 1.000E+17 320 1.800E-4 1.332564304E+00 1.332842687E+00
6.813000E+12 1.000E+17 320 1.800E-4 1.318896368E+00 1.319176349E+00
1.000000E+13 1.000E+17 320 1.800E-4 1.344865319E+00 1.345086951E+00
