N_Fe N_B T d n_Fe n_Fe_SRH
1.000000E+10 1.000E+17 320 1.800E-4 1.257060154E+00 1.326220077E+00
1.468000E+10 1.000E+17 320 1.800E-4 1.273472947E+00 1.326299448E+00
2.154000E+10 1.000E+17 320 1.800E-4 1.286217430E+00 1.326415151E+00
3.162000E+10 1.000E+17 320 1.800E-4 1.296023863E+00 1.326583367E+00
4.642000E+10 1.000E+17 320 1.800E-4 1.303615965E+00 1.326826862E+00
6.813000E+10 1.000E+17 320 1.800E-4 1.309599959E+00 1.327177180E+00
1.000000E+11 1.000E+17 320 1.800E-4 1.314439253E+00 1.327676914E+00
1.468000E+11 1.000E+17 320 1.800E-4 1.318480436E+00 1.328381440E+00
2.154000E+11 1.000E+17 320 1.800E-4 1.321997811E+00 1.329359121E+00
3.162000E+11 1.000E+17 320 1.800E-4 1.325228983E+00 1.330688380E+00
4.642000E+11 1.000E+17 320 1.800E-4 1.328389340E+00 1.332450235E+00
6.813000E+11 1.000E+17 320 1.800E-4 1.331667317E+00 1.334716168E+00
1.000000E+12 1.000E+17 320 1.800E-4 1.335210177E+00 1.337533678E+00
1.468000E+12 1.000E+17 320 1.800E-4 1.339129519E+00 1.340931160E+00
2.154000E+12 1.000E+17 320 1.800E-4 1.343461781E+00 1.344883112E+00
3.162000E+12 1.000E+17 320 1.800E-4 1.348148168E+00 1.349290079E+00
4.642000E+12 1.000E+17 320 1.800E-4 1.353149344E+00 1.354078665E+00
6.813000E+12 1.000E+17 320 1.800E-4 1.358456747E+00 1.359214539E+00
1.000000E+13 1.000E+17 320 1.800E-4 1.364011016E+00 1.364621717E+00
