Ew Nt
4.4575309E-1 -1.8768392E+14
4.4304101E-1 -1.7465420E+14
4.4032891E-1 -1.5695201E+14
4.3761681E-1 -1.3692953E+14
4.3490470E-1 -1.0872117E+14
4.3219261E-1 -6.2442338E+13
4.2948051E-1 9.0210831E+12
4.2676842E-1 9.9976672E+13
4.2405631E-1 1.8725785E+14
4.2134422E-1 2.3930801E+14
4.1863212E-1 2.3546682E+14
4.1592002E-1 1.8087294E+14
4.1320793E-1 1.0434571E+14
4.1049583E-1 4.0622647E+13
4.0778372E-1 1.1161481E+13
4.0507163E-1 1.7019277E+13
4.0235953E-1 4.5081635E+13
3.9964743E-1 7.8875358E+13
3.9693534E-1 1.0603018E+14
3.9422324E-1 1.2097985E+14
3.9151114E-1 1.2466821E+14
3.8879904E-1 1.2214509E+14
3.8608694E-1 1.1887645E+14
3.8337484E-1 1.1799952E+14
3.8066275E-1 1.2014190E+14
3.7795065E-1 1.2469651E+14
3.7523855E-1 1.3046471E+14
3.7252645E-1 1.3556416E+14
3.6981436E-1 1.3809024E+14
3.6710226E-1 1.3773864E+14
3.6439016E-1 1.3656389E+14
3.6167806E-1 1.3753127E+14
3.5896596E-1 1.4207553E+14
3.5625386E-1 1.4912322E+14
3.5354177E-1 1.5638903E+14
3.5082967E-1 1.6236818E+14
3.4811757E-1 1.6710611E+14
3.4540547E-1 1.7152320E+14
3.4269337E-1 1.7653313E+14
3.3998128E-1 1.8295312E+14
3.3726918E-1 1.9200383E+14
3.3455708E-1 2.0555741E+14
3.3184498E-1 2.2570953E+14
3.2913289E-1 2.5403397E+14
3.2642079E-1 2.9118296E+14
3.2370869E-1 3.3713865E+14
3.2099659E-1 3.9186790E+14
3.1828449E-1 4.5585972E+14
3.1557239E-1 5.3016258E+14
3.1286030E-1 6.1592445E+14
3.1014820E-1 7.1381603E+14
3.0743610E-1 8.2379911E+14
3.0472400E-1 9.4533744E+14
3.0201190E-1 1.0776820E+15
2.9929981E-1 1.2197660E+15
2.9658771E-1 1.3695584E+15
2.9387561E-1 1.5229134E+15
2.9116351E-1 1.6716565E+15
2.8845141E-1 1.8003761E+15
2.8573932E-1 1.8822360E+15
2.8302722E-1 1.8766565E+15
2.8031512E-1 1.7344194E+15
2.7760302E-1 1.4146606E+15
2.7489092E-1 9.1025630E+14
2.7217883E-1 6.0707538E+14
