T d154 d184 d214 d244
d 150 180 210 240
290 1.232514542E+00 1.229929150E+00 1.229341581E+00 1.228791994E+00
295 1.232739617E+00 1.230366646E+00 1.229990255E+00 1.229386595E+00
300 1.232816548E+00 1.230638423E+00 1.230527224E+00 1.229850253E+00
305 1.231944672E+00 1.229754091E+00 1.229821834E+00 1.229270721E+00
310 1.228378977E+00 1.226337335E+00 1.226602971E+00 1.226345682E+00
315 1.219299331E+00 1.217576231E+00 1.218094672E+00 1.218332424E+00
320 1.199894477E+00 1.198883735E+00 1.200264670E+00 1.201074256E+00
325 1.162509410E+00 1.162927140E+00 1.165902873E+00 1.168070216E+00
330 1.097230563E+00 1.100127921E+00 1.105778085E+00 1.110302845E+00
335 1.012272187E+00 1.011243920E+00 1.012500890E+00 1.020253085E+00
340 1.012544847E+00 1.011421877E+00 1.010663139E+00 1.010143856E+00
