T d154 d184 d214 d244
d 150 180 210 240
290 1.308568143E+00 1.306061060E+00 1.305906460E+00 1.305630824E+00
295 1.307712287E+00 1.304997638E+00 1.304979949E+00 1.304745738E+00
300 1.307886381E+00 1.305079007E+00 1.305098151E+00 1.304961628E+00
305 1.309000591E+00 1.306240148E+00 1.306244738E+00 1.306213640E+00
310 1.310933082E+00 1.308499765E+00 1.308258873E+00 1.308348736E+00
315 1.313673389E+00 1.311305292E+00 1.311058191E+00 1.310902074E+00
320 1.317013673E+00 1.314925694E+00 1.314465827E+00 1.314250310E+00
325 1.320647719E+00 1.318554025E+00 1.318144311E+00 1.317789431E+00
330 1.324235477E+00 1.322250937E+00 1.322051372E+00 1.321453060E+00
335 1.327769796E+00 1.325681475E+00 1.325493198E+00 1.324935202E+00
340 1.330728365E+00 1.328497203E+00 1.328244819E+00 1.327667408E+00
