N_Fe N_B T d Jsc_FeB Eta_FeB Voc_FeB FF_FeB
1.000000E+10 3.162E+15 340 3.800E-4 3.834610E+1 1.560000E+1 5.210810E-1 7.807240E+1
1.468000E+10 3.162E+15 340 3.800E-4 3.831686E+1 1.555520E+1 5.201750E-1 7.804330E+1
2.154000E+10 3.162E+15 340 3.800E-4 3.827453E+1 1.549210E+1 5.188740E-1 7.800790E+1
3.162000E+10 3.162E+15 340 3.800E-4 3.821360E+1 1.540470E+1 5.170830E-1 7.796030E+1
4.642000E+10 3.162E+15 340 3.800E-4 3.812669E+1 1.528570E+1 5.146860E-1 7.789570E+1
6.813000E+10 3.162E+15 340 3.800E-4 3.800425E+1 1.512720E+1 5.115720E-1 7.780720E+1
1.000000E+11 3.162E+15 340 3.800E-4 3.783470E+1 1.491650E+1 5.076150E-1 7.766780E+1
1.468000E+11 3.162E+15 340 3.800E-4 3.760542E+1 1.466320E+1 5.028640E-1 7.754010E+1
2.154000E+11 3.162E+15 340 3.800E-4 3.730485E+1 1.435360E+1 4.973980E-1 7.735540E+1
3.162000E+11 3.162E+15 340 3.800E-4 3.692592E+1 1.400690E+1 4.914380E-1 7.718660E+1
4.642000E+11 3.162E+15 340 3.800E-4 3.646971E+1 1.361920E+1 4.851710E-1 7.697070E+1
6.813000E+11 3.162E+15 340 3.800E-4 3.594700E+1 1.321710E+1 4.789010E-1 7.677650E+1
1.000000E+12 3.162E+15 340 3.800E-4 3.537556E+1 1.280010E+1 4.727360E-1 7.654060E+1
1.468000E+12 3.162E+15 340 3.800E-4 3.477335E+1 1.238360E+1 4.667640E-1 7.629640E+1
2.154000E+12 3.162E+15 340 3.800E-4 3.415173E+1 1.197650E+1 4.609840E-1 7.607340E+1
3.162000E+12 3.162E+15 340 3.800E-4 3.351307E+1 1.156580E+1 4.552350E-1 7.580980E+1
4.642000E+12 3.162E+15 340 3.800E-4 3.285331E+1 1.116030E+1 4.495010E-1 7.557270E+1
6.813000E+12 3.162E+15 340 3.800E-4 3.216649E+1 1.074470E+1 4.436410E-1 7.529370E+1
1.000000E+13 3.162E+15 340 3.800E-4 3.144782E+1 1.032970E+1 4.376740E-1 7.504950E+1
1.468000E+13 3.162E+15 340 3.800E-4 3.069449E+1 9.902900E+0 4.315860E-1 7.475380E+1
2.154000E+13 3.162E+15 340 3.800E-4 2.990528E+1 9.475800E+0 4.253460E-1 7.449480E+1
3.162000E+13 3.162E+15 340 3.800E-4 2.908013E+1 9.038600E+0 4.190070E-1 7.417940E+1
4.642000E+13 3.162E+15 340 3.800E-4 2.821996E+1 8.597200E+0 4.125290E-1 7.384930E+1
6.813000E+13 3.162E+15 340 3.800E-4 2.732671E+1 8.157900E+0 4.059220E-1 7.354390E+1
1.000000E+14 3.162E+15 340 3.800E-4 2.640338E+1 7.711900E+0 3.992130E-1 7.316360E+1
