N_Fe N_B T d n_Fe n_Fe_SRH
1.000000E+10 1.000E+16 330 2.100E-4 1.188478574E+00 1.222882069E+00
1.468000E+10 1.000E+16 330 2.100E-4 1.196467699E+00 1.223268835E+00
2.154000E+10 1.000E+16 330 2.100E-4 1.205621314E+00 1.223827692E+00
3.162000E+10 1.000E+16 330 2.100E-4 1.216248620E+00 1.224629602E+00
4.642000E+10 1.000E+16 330 2.100E-4 1.217819162E+00 1.227353027E+00
6.813000E+10 1.000E+16 330 2.100E-4 1.220903480E+00 1.231364869E+00
1.000000E+11 1.000E+16 330 2.100E-4 1.226161751E+00 1.234390166E+00
1.468000E+11 1.000E+16 330 2.100E-4 1.234212351E+00 1.237515551E+00
2.154000E+11 1.000E+16 330 2.100E-4 1.238290530E+00 1.238988817E+00
3.162000E+11 1.000E+16 330 2.100E-4 1.240042063E+00 1.240743266E+00
4.642000E+11 1.000E+16 330 2.100E-4 1.247755866E+00 1.250649346E+00
6.813000E+11 1.000E+16 330 2.100E-4 1.256201358E+00 1.256433415E+00
1.000000E+12 1.000E+16 330 2.100E-4 1.263138542E+00 1.263672594E+00
1.468000E+12 1.000E+16 330 2.100E-4 1.269358343E+00 1.269469746E+00
2.154000E+12 1.000E+16 330 2.100E-4 1.272810412E+00 1.272865737E+00
3.162000E+12 1.000E+16 330 2.100E-4 1.275721554E+00 1.275766552E+00
4.642000E+12 1.000E+16 330 2.100E-4 1.278189135E+00 1.278222069E+00
6.813000E+12 1.000E+16 330 2.100E-4 1.280506194E+00 1.280678990E+00
1.000000E+13 1.000E+16 330 2.100E-4 1.291766731E+00 1.291782892E+00
