N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 -6.099110300E-02 -5.452801800E-02 -5.058307900E-02 -4.950732700E-02
1.600000000E+01 3.035125200E-02 3.017887300E-02 2.968001000E-02 2.938951400E-02
1.700000000E+01 6.224813400E-02 6.173041700E-02 6.041987500E-02 6.090354200E-02
1.549996187E+01 1.724330500E-02 1.706079700E-02 1.832264700E-02 1.889224400E-02
1.649996187E+01 4.854621600E-02 4.895479200E-02 4.878241000E-02 4.878059800E-02
1.674996808E+01 5.793356600E-02 5.626185600E-02 5.672468100E-02 5.692347100E-02
1.624993176E+01 3.863181500E-02 3.845615200E-02 3.836995800E-02 3.831272000E-02
1.574996808E+01 2.504937500E-02 2.487818200E-02 2.474507500E-02 2.540058200E-02
1.524993176E+01 -4.615433000E-03 -2.643288000E-03 -9.787750000E-04 -5.430200000E-05
