N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 -1.515648280E-01 -1.578127680E-01 -1.598481130E-01 -1.597844290E-01
1.600000000E+01 3.057004600E-02 3.047741300E-02 2.991890700E-02 2.958195500E-02
1.700000000E+01 6.623395700E-02 6.407537300E-02 6.141897900E-02 6.087152000E-02
1.549996187E+01 7.261866000E-03 5.598159000E-03 6.104281000E-03 6.472694000E-03
1.649996187E+01 5.238145500E-02 5.224324900E-02 5.142538200E-02 5.078368600E-02
1.674996808E+01 6.242004200E-02 5.952472900E-02 5.887755400E-02 5.810603700E-02
1.624993176E+01 4.096540700E-02 4.075007700E-02 4.046796900E-02 4.013869400E-02
1.574996808E+01 2.220896100E-02 2.162856200E-02 2.127565300E-02 2.194271100E-02
1.524993176E+01 -3.629083500E-02 -3.892149900E-02 -3.954308400E-02 -3.917007000E-02
