N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 -1.703973100E-01 -1.677465650E-01 -1.649427160E-01 -1.621024930E-01
1.600000000E+01 3.059885200E-02 3.054819900E-02 3.002907800E-02 2.964921300E-02
1.700000000E+01 7.066445200E-02 6.868099800E-02 6.590303200E-02 6.510988000E-02
1.549996187E+01 4.791562000E-03 1.970064000E-03 1.278088000E-03 5.100940000E-04
1.649996187E+01 5.417755300E-02 5.450142000E-02 5.404192700E-02 5.363440700E-02
1.674996808E+01 6.557165000E-02 6.310952400E-02 6.266485900E-02 6.192056200E-02
1.624993176E+01 4.175911900E-02 4.183071200E-02 4.180956900E-02 4.170732600E-02
1.574996808E+01 2.146945100E-02 2.053956700E-02 1.982041700E-02 2.014796300E-02
1.524993176E+01 -4.390492300E-02 -5.003748600E-02 -5.426983700E-02 -5.731153000E-02
