N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 -1.698110740E-01 -1.666848940E-01 -1.632565510E-01 -1.596368330E-01
1.600000000E+01 3.064761200E-02 3.059824100E-02 3.010569000E-02 2.975329900E-02
1.700000000E+01 7.876762900E-02 7.890285000E-02 7.789978900E-02 7.854654500E-02
1.549996187E+01 2.534687000E-03 -1.632876000E-03 -3.975278000E-03 -6.648673000E-03
1.649996187E+01 5.619688700E-02 5.744433800E-02 5.800493700E-02 5.864588300E-02
1.674996808E+01 6.992757500E-02 6.907510700E-02 7.018923200E-02 7.087629300E-02
1.624993176E+01 4.252841700E-02 4.300666700E-02 4.346707700E-02 4.389730500E-02
1.574996808E+01 2.078430800E-02 1.945789900E-02 1.822001400E-02 1.794930400E-02
1.524993176E+01 -5.076698200E-02 -6.085737000E-02 -6.987611600E-02 -7.837617900E-02
