N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 -9.992828500E-02 -9.340972100E-02 -8.673088200E-02 -8.204595200E-02
1.600000000E+01 3.047413800E-02 3.027223600E-02 2.971688200E-02 2.936966000E-02
1.700000000E+01 6.213258300E-02 6.089776600E-02 5.910276400E-02 5.929950700E-02
1.549996187E+01 1.321063600E-02 1.302915000E-02 1.454451500E-02 1.545689900E-02
1.649996187E+01 4.942420400E-02 4.932834900E-02 4.874500000E-02 4.843888700E-02
1.674996808E+01 5.848810900E-02 5.611506600E-02 5.609347400E-02 5.596789900E-02
1.624993176E+01 3.936900800E-02 3.896176400E-02 3.863276800E-02 3.837638600E-02
1.574996808E+01 2.393799100E-02 2.378994800E-02 2.374033400E-02 2.450295400E-02
1.524993176E+01 -1.755730800E-02 -1.555809400E-02 -1.305869000E-02 -1.104247400E-02
