T file kT1 Voc Jsc FF eta Vmpp Jmpp Wph TDD TDD1 TDD11 TDD111 d N_B
330 001_330 35.134 4.117050E-1 3.552077E-1 7.592330E+1 2.220620E+1 3.388770E-1 3.276441E-1 5.000000E-1 1.000000E+10 1.000000E+10 1.000000E+10 1.000000E+10 3.300E-4 3.162E+16
330 002_330 35.134 4.111880E-1 3.530248E-1 7.590020E+1 2.203530E+1 3.383890E-1 3.255909E-1 5.000000E-1 1.468000E+10 1.468000E+10 1.468000E+10 1.468000E+10 3.300E-4 3.162E+16
330 003_330 35.134 4.104660E-1 3.499702E-1 7.586770E+1 2.179690E+1 3.377050E-1 3.227208E-1 5.000000E-1 2.154000E+10 2.154000E+10 2.154000E+10 2.154000E+10 3.300E-4 3.162E+16
330 004_330 35.134 4.094520E-1 3.457778E-1 7.582770E+1 2.147130E+1 3.367680E-1 3.187851E-1 5.000000E-1 3.162000E+10 3.162000E+10 3.162000E+10 3.162000E+10 3.300E-4 3.162E+16
330 005_330 35.134 4.080790E-1 3.401694E-1 7.577820E+1 2.103850E+1 3.355370E-1 3.135039E-1 5.000000E-1 4.642000E+10 4.642000E+10 4.642000E+10 4.642000E+10 3.300E-4 3.162E+16
330 006_330 35.134 4.063230E-1 3.329053E-1 7.571000E+1 2.048220E+1 3.339160E-1 3.066963E-1 5.000000E-1 6.813000E+10 6.813000E+10 6.813000E+10 6.813000E+10 3.300E-4 3.162E+16
330 007_330 35.134 4.041600E-1 3.238517E-1 7.561920E+1 1.979530E+1 3.319040E-1 2.982076E-1 5.000000E-1 1.000000E+11 1.000000E+11 1.000000E+11 1.000000E+11 3.300E-4 3.162E+16
330 008_330 35.134 4.015880E-1 3.130322E-1 7.550330E+1 1.898310E+1 3.295020E-1 2.880563E-1 5.000000E-1 1.468000E+11 1.468000E+11 1.468000E+11 1.468000E+11 3.300E-4 3.162E+16
330 009_330 35.134 3.985500E-1 3.006243E-1 7.537540E+1 1.806210E+1 3.266890E-1 2.764404E-1 5.000000E-1 2.154000E+11 2.154000E+11 2.154000E+11 2.154000E+11 3.300E-4 3.162E+16
330 010_330 35.134 3.950830E-1 2.868840E-1 7.523230E+1 1.705410E+1 3.235060E-1 2.635826E-1 5.000000E-1 3.162000E+11 3.162000E+11 3.162000E+11 3.162000E+11 3.300E-4 3.162E+16
330 011_330 35.134 3.912840E-1 2.720425E-1 7.505500E+1 1.597860E+1 3.199510E-1 2.497038E-1 5.000000E-1 4.642000E+11 4.642000E+11 4.642000E+11 4.642000E+11 3.300E-4 3.162E+16
330 012_330 35.134 3.869840E-1 2.562524E-1 7.487040E+1 1.484910E+1 3.160060E-1 2.349500E-1 5.000000E-1 6.813000E+11 6.813000E+11 6.813000E+11 6.813000E+11 3.300E-4 3.162E+16
330 013_330 35.134 3.822810E-1 2.396179E-1 7.464970E+1 1.367610E+1 3.116310E-1 2.194270E-1 5.000000E-1 1.000000E+12 1.000000E+12 1.000000E+12 1.000000E+12 3.300E-4 3.162E+16
330 014_330 35.134 3.770530E-1 2.222691E-1 7.440780E+1 1.247190E+1 3.068070E-1 2.032523E-1 5.000000E-1 1.468000E+12 1.468000E+12 1.468000E+12 1.468000E+12 3.300E-4 3.162E+16
