Fe nFsrh nFBsrh dnsrh nF nFB dn dnF dnFB
1.000000E+10 1.317117776E+00 1.230909479E+00 8.620829700E-02 1.251347578E+00 1.193303907E+00 5.804367100E-02 6.577019800E-02 3.760557200E-02
1.468000E+10 1.317247347E+00 1.232537563E+00 8.470978400E-02 1.266911571E+00 1.205771867E+00 6.113970400E-02 5.033577600E-02 2.676569600E-02
2.154000E+10 1.317435501E+00 1.234697250E+00 8.273825100E-02 1.279010960E+00 1.216032026E+00 6.297893400E-02 3.842454100E-02 1.866522400E-02
3.162000E+10 1.317707440E+00 1.237458892E+00 8.024854800E-02 1.288376207E+00 1.224661875E+00 6.371433200E-02 2.933123300E-02 1.279701700E-02
4.642000E+10 1.318097849E+00 1.240834473E+00 7.726337600E-02 1.295713317E+00 1.232178153E+00 6.353516400E-02 2.238453200E-02 8.656320000E-03
6.813000E+10 1.318653134E+00 1.244751639E+00 7.390149500E-02 1.301608262E+00 1.238949004E+00 6.265925800E-02 1.704487200E-02 5.802635000E-03
1.000000E+11 1.319432866E+00 1.249053914E+00 7.037895200E-02 1.306510105E+00 1.245175725E+00 6.133438000E-02 1.292276100E-02 3.878189000E-03
1.468000E+11 1.320509282E+00 1.253530458E+00 6.697882400E-02 1.310759470E+00 1.250960402E+00 5.979906800E-02 9.749812000E-03 2.570056000E-03
2.154000E+11 1.321963136E+00 1.258005285E+00 6.395785100E-02 1.314628922E+00 1.255767606E+00 5.886131600E-02 7.334214000E-03 2.237679000E-03
3.162000E+11 1.323874821E+00 1.262330674E+00 6.154414700E-02 1.318350625E+00 1.261095488E+00 5.725513700E-02 5.524196000E-03 1.235186000E-03
4.642000E+11 1.326311125E+00 1.266483311E+00 5.982781400E-02 1.322122179E+00 1.265597741E+00 5.652443800E-02 4.188946000E-03 8.855700000E-04
6.813000E+11 1.329310887E+00 1.270453745E+00 5.885714200E-02 1.326097102E+00 1.269798176E+00 5.629892600E-02 3.213785000E-03 6.555690000E-04
1.000000E+12 1.332875027E+00 1.274322365E+00 5.855266200E-02 1.330373108E+00 1.273820469E+00 5.655263900E-02 2.501919000E-03 5.018960000E-04
1.468000E+12 1.336966663E+00 1.278146321E+00 5.882034200E-02 1.334989934E+00 1.277749929E+00 5.724000500E-02 1.976729000E-03 3.963920000E-04
2.154000E+12 1.341523127E+00 1.281997982E+00 5.952514500E-02 1.339941448E+00 1.281658347E+00 5.828310100E-02 1.581679000E-03 3.396350000E-04
3.162000E+12 1.346474611E+00 1.286011103E+00 6.046350800E-02 1.345197084E+00 1.285719609E+00 5.947747500E-02 1.277527000E-03 2.914940000E-04
4.642000E+12 1.351758836E+00 1.290124741E+00 6.163409500E-02 1.350720720E+00 1.289928337E+00 6.079238300E-02 1.038116000E-03 1.964040000E-04
6.813000E+12 1.357324765E+00 1.294554342E+00 6.277042300E-02 1.356478580E+00 1.294375216E+00 6.210336400E-02 8.461850000E-04 1.791260000E-04
1.000000E+13 1.363127913E+00 1.299107894E+00 6.402001900E-02 1.362437665E+00 1.298942475E+00 6.349519000E-02 6.902480000E-04 1.654190000E-04
