N_Fe d154 d184 d214 d244
d 150 180 210 240
1.000000000E+01 4.361560000E-03 -2.037280000E-04 -2.909414000E-03 -5.937123000E-03
1.016672606E+01 3.935389000E-03 -5.277150000E-04 -3.122113000E-03 -6.028036000E-03
1.033324570E+01 3.657781000E-03 -6.719290000E-04 -3.117947000E-03 -5.856303000E-03
1.049996187E+01 3.538415000E-03 -6.226830000E-04 -2.874030000E-03 -5.387052000E-03
1.066670514E+01 3.587934000E-03 -3.581960000E-04 -2.353941000E-03 -4.568164000E-03
1.083333839E+01 3.824177000E-03 1.559240000E-04 -1.505899000E-03 -3.332706000E-03
1.100000000E+01 4.276303000E-03 9.675040000E-04 -2.673240000E-04 -1.611670000E-03
1.116672606E+01 4.985230000E-03 2.132052000E-03 1.420128000E-03 6.391510000E-04
1.133324570E+01 5.998187000E-03 3.697339000E-03 3.582065000E-03 3.397729000E-03
1.149996187E+01 7.354911000E-03 5.675879000E-03 6.172096000E-03 6.533683000E-03
1.166670514E+01 9.063541000E-03 8.009994000E-03 9.039020000E-03 9.796602000E-03
1.183333839E+01 1.107076800E-02 1.054727500E-02 1.193200700E-02 1.286918000E-02
1.200000000E+01 1.324181300E-02 1.305502400E-02 1.456683000E-02 1.547666200E-02
1.216672606E+01 1.537471900E-02 1.528753000E-02 1.672770500E-02 1.748292000E-02
1.233324570E+01 1.725875400E-02 1.707376700E-02 1.833404800E-02 1.890259400E-02
1.249996187E+01 1.874795400E-02 1.836284800E-02 1.942671300E-02 1.983802200E-02
1.266670514E+01 1.979712600E-02 1.920059800E-02 2.010449700E-02 2.040788100E-02
1.283333839E+01 2.044157600E-02 1.967403600E-02 2.046932800E-02 2.070964500E-02
1.300000000E+01 2.075245200E-02 1.986971200E-02 2.060202100E-02 2.081105600E-02
