N_Fe d154 d184 d214 d244
d 150 180 210 240
1.000000000E+01 2.015065900E-02 1.828403900E-02 1.819232300E-02 1.749951000E-02
1.016672606E+01 1.977968500E-02 1.799086700E-02 1.796666700E-02 1.733552900E-02
1.033324570E+01 1.948578300E-02 1.777856100E-02 1.782677800E-02 1.726492800E-02
1.049996187E+01 1.927700100E-02 1.765295800E-02 1.777213600E-02 1.729662600E-02
1.066670514E+01 1.915347300E-02 1.761606800E-02 1.781276600E-02 1.744072800E-02
1.083333839E+01 1.911314100E-02 1.765595400E-02 1.795911800E-02 1.771026700E-02
1.100000000E+01 1.915596300E-02 1.780328500E-02 1.822689700E-02 1.811948500E-02
1.116672606E+01 1.928572900E-02 1.806102000E-02 1.862961500E-02 1.867784700E-02
1.133324570E+01 1.950955100E-02 1.843829500E-02 1.917204100E-02 1.937982000E-02
1.149996187E+01 1.983465500E-02 1.893735700E-02 1.984347600E-02 2.019362900E-02
1.166670514E+01 2.026236100E-02 1.954432700E-02 2.060739100E-02 2.105618400E-02
1.183333839E+01 2.077998000E-02 2.022140300E-02 2.139968100E-02 2.188226400E-02
1.200000000E+01 2.135406600E-02 2.089357600E-02 2.212117400E-02 2.258778900E-02
1.216672606E+01 2.193031200E-02 2.149970200E-02 2.270136600E-02 2.312177700E-02
1.233324570E+01 2.244361300E-02 2.197555200E-02 2.310364900E-02 2.344534700E-02
1.249996187E+01 2.283427700E-02 2.228012600E-02 2.331228100E-02 2.357332800E-02
1.266670514E+01 2.306147600E-02 2.239997000E-02 2.333784800E-02 2.353266600E-02
1.283333839E+01 2.310907100E-02 2.234589000E-02 2.320845700E-02 2.335903400E-02
1.300000000E+01 2.298518600E-02 2.214556500E-02 2.295895600E-02 2.308584600E-02
