T nFsrh nFBsrh dnsrh nF nFB dn dnF dnFB
290 1.343317311E+00 1.274945380E+00 6.837193100E-02 1.340892200E+00 1.274466402E+00 6.642579800E-02 2.425111000E-03 4.789780000E-04
295 1.341137717E+00 1.275255446E+00 6.588227100E-02 1.338829584E+00 1.274813867E+00 6.401571700E-02 2.308133000E-03 4.415790000E-04
300 1.339756656E+00 1.275488288E+00 6.426836800E-02 1.337621026E+00 1.275058869E+00 6.256215700E-02 2.135630000E-03 4.294190000E-04
305 1.339437457E+00 1.276784391E+00 6.265306600E-02 1.337487287E+00 1.276389724E+00 6.109756300E-02 1.950170000E-03 3.946670000E-04
310 1.339932681E+00 1.279029139E+00 6.090354200E-02 1.338168715E+00 1.278631411E+00 5.953730400E-02 1.763966000E-03 3.977280000E-04
315 1.341523127E+00 1.281997982E+00 5.952514500E-02 1.339941448E+00 1.281658347E+00 5.828310100E-02 1.581679000E-03 3.396350000E-04
320 1.344026091E+00 1.285005211E+00 5.902088000E-02 1.342609870E+00 1.284691822E+00 5.791804800E-02 1.416221000E-03 3.133890000E-04
325 1.347231633E+00 1.288406356E+00 5.882527700E-02 1.345950854E+00 1.288063042E+00 5.788781200E-02 1.280779000E-03 3.433140000E-04
330 1.351246812E+00 1.292055658E+00 5.919115400E-02 1.350073136E+00 1.291718569E+00 5.835456700E-02 1.173676000E-03 3.370890000E-04
335 1.355426264E+00 1.294755063E+00 6.067120100E-02 1.354317248E+00 1.294389069E+00 5.992817900E-02 1.109016000E-03 3.659940000E-04
340 1.359726072E+00 1.297362505E+00 6.236356700E-02 1.358643847E+00 1.296949981E+00 6.169386600E-02 1.082225000E-03 4.125240000E-04
