N_Fe d154 d184 d214 d244
d 150 180 210 240
1.000000000E+01 1.253857911E+00 1.251932921E+00 1.250841986E+00 1.249464036E+00
1.016672606E+01 1.259031178E+00 1.257052725E+00 1.255950619E+00 1.254588519E+00
1.033324570E+01 1.263523665E+00 1.261404966E+00 1.260218181E+00 1.258811228E+00
1.049996187E+01 1.267453218E+00 1.265137683E+00 1.263822613E+00 1.262337815E+00
1.066670514E+01 1.270860406E+00 1.268329676E+00 1.266877271E+00 1.265311985E+00
1.083333839E+01 1.273771482E+00 1.271047402E+00 1.269482441E+00 1.267862465E+00
1.100000000E+01 1.276241745E+00 1.273381242E+00 1.271756577E+00 1.270130346E+00
1.116672606E+01 1.278370440E+00 1.275456439E+00 1.273844689E+00 1.272275498E+00
1.133324570E+01 1.280295012E+00 1.277427090E+00 1.275912045E+00 1.274469530E+00
1.149996187E+01 1.282177778E+00 1.279463922E+00 1.278131711E+00 1.276882400E+00
1.166670514E+01 1.284192976E+00 1.281740783E+00 1.280669424E+00 1.279665732E+00
1.183333839E+01 1.286514600E+00 1.284419298E+00 1.283665626E+00 1.282934274E+00
1.200000000E+01 1.289301443E+00 1.287629645E+00 1.287215638E+00 1.286749113E+00
1.216672606E+01 1.292676659E+00 1.291449230E+00 1.291353358E+00 1.291109924E+00
1.233324570E+01 1.296704675E+00 1.295887033E+00 1.296047878E+00 1.295963396E+00
1.249996187E+01 1.301375397E+00 1.300884649E+00 1.301219270E+00 1.301227300E+00
1.266670514E+01 1.306608120E+00 1.306338737E+00 1.306768379E+00 1.306817984E+00
1.283333839E+01 1.312278867E+00 1.312135152E+00 1.312604076E+00 1.312666050E+00
1.300000000E+01 1.318258218E+00 1.318175330E+00 1.318654008E+00 1.318715988E+00
