N_B T90 T95 T00 T05 T10 T15 T20 T25 T30 T35 T40
T 290 295 300 305 310 315 320 325 330 335 340
1.500000000E+01 1.191908861E+00 1.176979715E+00 1.144340607E+00 1.080149578E+00 1.014560331E+00 1.015273166E+00 1.017995239E+00 1.023347399E+00 1.032163050E+00 1.045252332E+00 1.063121926E+00
1.600000000E+01 1.240418506E+00 1.242330218E+00 1.244605305E+00 1.246509319E+00 1.247947458E+00 1.247920612E+00 1.245406137E+00 1.238530944E+00 1.224370145E+00 1.198238086E+00 1.153926659E+00
1.700000000E+01 1.270100803E+00 1.273524791E+00 1.277081984E+00 1.280554581E+00 1.283135634E+00 1.284742700E+00 1.285120366E+00 1.283854543E+00 1.280315868E+00 1.275307573E+00 1.268173992E+00
1.549996187E+01 1.220844430E+00 1.221312292E+00 1.220429297E+00 1.216297688E+00 1.205824656E+00 1.183267613E+00 1.139826286E+00 1.065035477E+00 1.009577895E+00 1.010092479E+00 1.011638994E+00
1.649996187E+01 1.255745167E+00 1.258374434E+00 1.261404966E+00 1.264495061E+00 1.267429816E+00 1.269814719E+00 1.271583956E+00 1.271816532E+00 1.270313686E+00 1.266533707E+00 1.259700550E+00
1.674996808E+01 1.262016208E+00 1.265022676E+00 1.268361350E+00 1.271720579E+00 1.274876628E+00 1.277153806E+00 1.278709305E+00 1.278719052E+00 1.277199322E+00 1.273842502E+00 1.268328687E+00
1.624993176E+01 1.248564202E+00 1.250903272E+00 1.253464069E+00 1.256115520E+00 1.258543134E+00 1.260366470E+00 1.261127352E+00 1.259869677E+00 1.255692091E+00 1.247046086E+00 1.231421085E+00
1.574996808E+01 1.231595930E+00 1.233066285E+00 1.234423018E+00 1.234958770E+00 1.232903045E+00 1.227536956E+00 1.215046652E+00 1.190086033E+00 1.144900533E+00 1.069513291E+00 1.007580388E+00
1.524993176E+01 1.209984146E+00 1.206895326E+00 1.198619252E+00 1.179615427E+00 1.140516213E+00 1.068839552E+00 1.011870861E+00 1.012546467E+00 1.014697704E+00 1.018778260E+00 1.025371497E+00
