N_B T90 T95 T00 T05 T10 T15 T20 T25 T30 T35 T40
T 290 295 300 305 310 315 320 325 330 335 340
1.500000000E+01 1.213425846E+00 1.209805526E+00 1.202293346E+00 1.186438958E+00 1.154879931E+00 1.097246509E+00 1.019125284E+00 1.019373060E+00 1.021541502E+00 1.026119880E+00 1.033852225E+00
1.600000000E+01 1.268187199E+00 1.267410667E+00 1.267663694E+00 1.268467479E+00 1.270007177E+00 1.271706486E+00 1.273265654E+00 1.274048944E+00 1.273211746E+00 1.269225936E+00 1.259809312E+00
1.700000000E+01 1.348184275E+00 1.345907686E+00 1.344554265E+00 1.344299406E+00 1.344755262E+00 1.346147865E+00 1.348467502E+00 1.351467913E+00 1.354585197E+00 1.358669152E+00 1.362848716E+00
1.549996187E+01 1.239043325E+00 1.238804313E+00 1.238911242E+00 1.238722430E+00 1.237501150E+00 1.233597958E+00 1.224437519E+00 1.205526601E+00 1.170276977E+00 1.110237590E+00 1.019787693E+00
1.649996187E+01 1.303309023E+00 1.301588196E+00 1.300884649E+00 1.301124739E+00 1.302353922E+00 1.304363338E+00 1.307287321E+00 1.310304021E+00 1.313427960E+00 1.316364834E+00 1.318691384E+00
1.674996808E+01 1.323865985E+00 1.321717863E+00 1.320554543E+00 1.320407273E+00 1.321416057E+00 1.323128875E+00 1.325901284E+00 1.328990057E+00 1.332527185E+00 1.336239730E+00 1.339837838E+00
1.624993176E+01 1.284750713E+00 1.283578484E+00 1.283253805E+00 1.283873716E+00 1.285313023E+00 1.287425224E+00 1.289993666E+00 1.292430028E+00 1.294470094E+00 1.295570500E+00 1.294779953E+00
1.574996808E+01 1.253511655E+00 1.253097840E+00 1.253470424E+00 1.254351257E+00 1.254692205E+00 1.255106028E+00 1.254120984E+00 1.250137735E+00 1.240632612E+00 1.220002680E+00 1.185460781E+00
1.524993176E+01 1.226964258E+00 1.226042514E+00 1.224483275E+00 1.220800673E+00 1.212324002E+00 1.194533305E+00 1.160177228E+00 1.099864224E+00 1.016051176E+00 1.016228324E+00 1.017831370E+00
