N_B T90 T95 T00 T05 T10 T15 T20 T25 T30 T35 T40
T 290 295 300 305 310 315 320 325 330 335 340
1.500000000E+01 1.194800791E+00 1.181932771E+00 1.153538306E+00 1.096673349E+00 1.015144412E+00 1.015532911E+00 1.017906162E+00 1.022899131E+00 1.031423307E+00 1.044453838E+00 1.062764624E+00
1.600000000E+01 1.247397072E+00 1.248650422E+00 1.250546512E+00 1.252386991E+00 1.254116977E+00 1.254794453E+00 1.253489195E+00 1.248489609E+00 1.237091089E+00 1.214841875E+00 1.175541092E+00
1.700000000E+01 1.300456798E+00 1.301473631E+00 1.303632835E+00 1.306850168E+00 1.310454960E+00 1.314442813E+00 1.318601252E+00 1.322507198E+00 1.325468760E+00 1.328204577E+00 1.329770745E+00
1.549996187E+01 1.223698707E+00 1.224137500E+00 1.223555368E+00 1.220262014E+00 1.211547746E+00 1.192275452E+00 1.154347817E+00 1.087265197E+00 1.010419115E+00 1.010746036E+00 1.012148053E+00
1.649996187E+01 1.272523092E+00 1.273530373E+00 1.275456439E+00 1.278030463E+00 1.281096611E+00 1.284290365E+00 1.287572058E+00 1.289996756E+00 1.291364456E+00 1.291073986E+00 1.288220516E+00
1.674996808E+01 1.285602343E+00 1.286483700E+00 1.288411578E+00 1.291190020E+00 1.294702077E+00 1.298308174E+00 1.302203906E+00 1.305538081E+00 1.308305539E+00 1.310103125E+00 1.310484717E+00
1.624993176E+01 1.259643173E+00 1.260883484E+00 1.262721370E+00 1.265075424E+00 1.267653897E+00 1.270109956E+00 1.272003412E+00 1.272401351E+00 1.270453964E+00 1.264639423E+00 1.252438263E+00
1.574996808E+01 1.235955077E+00 1.237095037E+00 1.238362748E+00 1.239119236E+00 1.237701295E+00 1.233605320E+00 1.223358127E+00 1.202078362E+00 1.162412346E+00 1.093958980E+00 1.008657541E+00
1.524993176E+01 1.212230219E+00 1.209647720E+00 1.202666225E+00 1.186388795E+00 1.152343612E+00 1.088489993E+00 1.012542582E+00 1.012966771E+00 1.014876095E+00 1.018741952E+00 1.025213411E+00
