fname time Tem kT_1 n1 Rs ta_n Rsh n2 ta_g dev 
0T01 13:56:02 295 39.3 1.000E+000 8.581E-001 4.113E-006 2.504E+004 3.061E+000 2.877E-009 8.507E-004 
0T02 13:59:16 295.1 39.29 1.000E+000 8.215E-001 4.421E-006 2.443E+004 3.054E+000 2.919E-009 8.518E-004 
0T03 14:04:54 295 39.3 1.000E+000 8.487E-001 4.152E-006 2.382E+004 3.058E+000 2.881E-009 8.420E-004 
0T04 14:08:26 295.1 39.29 1.000E+000 8.515E-001 4.192E-006 2.452E+004 3.059E+000 2.896E-009 8.691E-004 
0T05 14:13:46 295 39.3 1.000E+000 8.493E-001 4.105E-006 2.503E+004 3.060E+000 2.872E-009 9.108E-004 
0T06 14:16:58 295.1 39.29 1.000E+000 8.604E-001 4.129E-006 2.715E+004 3.062E+000 2.875E-009 6.637E-003 
0T07 14:28:56 295 39.3 1.000E+000 8.673E-001 4.025E-006 2.608E+004 3.061E+000 2.873E-009 8.547E-004 
0T08 14:32:02 295 39.3 1.000E+000 8.498E-001 4.092E-006 2.311E+004 3.054E+000 2.902E-009 8.521E-004 
0T09 14:37:46 295 39.3 1.000E+000 8.568E-001 4.127E-006 2.396E+004 3.057E+000 2.881E-009 8.666E-004 
0T10 14:40:58 295.1 39.29 1.000E+000 8.471E-001 4.240E-006 2.375E+004 3.055E+000 2.916E-009 8.805E-004 
