N_Fe N_B T d Jsc_Fe Eta_Fe Voc_Fe FF_Fe
1.000000E+10 1.000E+16 310 3.800E-4 3.793850E+1 1.816930E+1 5.865400E-1 8.165080E+1
1.468000E+10 1.000E+16 310 3.800E-4 3.789241E+1 1.813480E+1 5.863760E-1 8.161790E+1
2.154000E+10 1.000E+16 310 3.800E-4 3.782603E+1 1.808530E+1 5.861350E-1 8.157130E+1
3.162000E+10 1.000E+16 310 3.800E-4 3.773125E+1 1.801480E+1 5.857830E-1 8.150660E+1
4.642000E+10 1.000E+16 310 3.800E-4 3.759760E+1 1.791590E+1 5.852670E-1 8.141880E+1
6.813000E+10 1.000E+16 310 3.800E-4 3.741243E+1 1.777960E+1 5.845130E-1 8.130400E+1
1.000000E+11 1.000E+16 310 3.800E-4 3.716210E+1 1.759670E+1 5.834150E-1 8.116220E+1
1.468000E+11 1.000E+16 310 3.800E-4 3.683473E+1 1.735980E+1 5.818300E-1 8.100100E+1
2.154000E+11 1.000E+16 310 3.800E-4 3.642445E+1 1.705930E+1 5.795650E-1 8.081030E+1
3.162000E+11 1.000E+16 310 3.800E-4 3.593572E+1 1.671550E+1 5.764190E-1 8.069650E+1
4.642000E+11 1.000E+16 310 3.800E-4 3.538393E+1 1.633510E+1 5.725150E-1 8.063590E+1
6.813000E+11 1.000E+16 310 3.800E-4 3.478991E+1 1.592480E+1 5.681150E-1 8.057190E+1
1.000000E+12 1.000E+16 310 3.800E-4 3.417054E+1 1.551020E+1 5.636150E-1 8.053460E+1
1.468000E+12 1.000E+16 310 3.800E-4 3.353264E+1 1.508780E+1 5.591340E-1 8.047130E+1
2.154000E+12 1.000E+16 310 3.800E-4 3.287388E+1 1.464870E+1 5.545050E-1 8.036020E+1
3.162000E+12 1.000E+16 310 3.800E-4 3.218800E+1 1.420430E+1 5.497230E-1 8.027540E+1
4.642000E+12 1.000E+16 310 3.800E-4 3.146920E+1 1.373790E+1 5.446410E-1 8.015360E+1
6.813000E+12 1.000E+16 310 3.800E-4 3.071380E+1 1.326320E+1 5.393950E-1 8.005880E+1
1.000000E+13 1.000E+16 310 3.800E-4 2.991997E+1 1.276670E+1 5.339030E-1 7.991980E+1
1.468000E+13 1.000E+16 310 3.800E-4 2.908716E+1 1.226290E+1 5.282710E-1 7.980570E+1
2.154000E+13 1.000E+16 310 3.800E-4 2.821588E+1 1.173980E+1 5.224810E-1 7.963370E+1
3.162000E+13 1.000E+16 310 3.800E-4 2.730763E+1 1.121240E+1 5.165350E-1 7.949010E+1
4.642000E+13 1.000E+16 310 3.800E-4 2.636495E+1 1.066970E+1 5.105100E-1 7.927180E+1
6.813000E+13 1.000E+16 310 3.800E-4 2.539143E+1 1.012650E+1 5.042760E-1 7.908650E+1
1.000000E+14 1.000E+16 310 3.800E-4 2.439174E+1 9.573500E+0 4.979490E-1 7.882150E+1
