N_Fe Bo105 Bo175 Bo315 Bo565 Bo106 Bo176 Bo316 Bo566 Bo107
Bo 1.500000000E+01 1.524993176E+01 1.549996187E+01 1.574996808E+01 1.600000000E+01 1.624993176E+01 1.649996187E+01 1.674996808E+01 1.700000000E+01
1.000000000E+01 2.956557000E-03 4.361852000E-03 5.921619000E-03 7.651496000E-03 9.421653000E-03 1.153820100E-02 1.445333600E-02 1.858005200E-02 2.465034700E-02
1.016672606E+01 2.077498000E-03 3.099364000E-03 4.252890000E-03 5.535908000E-03 6.818377000E-03 8.319224000E-03 1.038008200E-02 1.328364900E-02 1.759182500E-02
1.033324570E+01 1.448039000E-03 2.179405000E-03 3.017627000E-03 3.955575000E-03 4.879462000E-03 5.941434000E-03 7.391387000E-03 9.414147000E-03 1.270698400E-02
1.049996187E+01 1.003299000E-03 1.520211000E-03 2.120244000E-03 2.796423000E-03 3.457140000E-03 4.206415000E-03 5.222620000E-03 6.621587000E-03 9.004889000E-03
1.066670514E+01 6.923130000E-04 1.054291000E-03 1.478867000E-03 1.960713000E-03 2.429983000E-03 2.957179000E-03 3.667381000E-03 4.630371000E-03 6.235528000E-03
1.083333839E+01 4.765160000E-04 7.284080000E-04 1.026428000E-03 1.366969000E-03 1.717168000E-03 2.069122000E-03 2.565148000E-03 3.227478000E-03 4.350065000E-03
1.100000000E+01 3.276130000E-04 5.022450000E-04 7.104570000E-04 9.500180000E-04 1.198555000E-03 1.444859000E-03 1.792478000E-03 2.250794000E-03 3.032942000E-03
1.116672606E+01 2.252620000E-04 3.461690000E-04 4.914190000E-04 6.598100000E-04 8.362730000E-04 1.031373000E-03 1.256163000E-03 1.578806000E-03 2.123233000E-03
1.133324570E+01 1.551060000E-04 2.388900000E-04 3.403820000E-04 4.591290000E-04 5.905790000E-04 7.242760000E-04 8.872540000E-04 1.121698000E-03 1.512177000E-03
1.149996187E+01 1.071120000E-04 1.653490000E-04 2.366310000E-04 3.210230000E-04 4.152220000E-04 5.123520000E-04 6.356360000E-04 8.137770000E-04 1.103705000E-03
1.166670514E+01 7.433500000E-05 1.150480000E-04 1.655620000E-04 2.263230000E-04 2.947940000E-04 3.727170000E-04 4.652390000E-04 6.116510000E-04 8.277270000E-04
1.183333839E+01 5.196300000E-05 8.069200000E-05 1.169800000E-04 1.615780000E-04 2.125530000E-04 2.723780000E-04 3.502880000E-04 4.711430000E-04 6.472550000E-04
1.200000000E+01 3.671500000E-05 5.724800000E-05 8.382600000E-05 1.183260000E-04 1.566090000E-04 2.045440000E-04 2.724540000E-04 3.745670000E-04 5.152150000E-04
1.216672606E+01 2.632100000E-05 4.126400000E-05 6.122600000E-05 8.766300000E-05 1.186300000E-04 1.596520000E-04 2.188890000E-04 3.071230000E-04 4.264650000E-04
1.233324570E+01 1.923700000E-05 3.037400000E-05 4.582600000E-05 6.702300000E-05 9.291400000E-05 1.282570000E-04 1.808350000E-04 2.570320000E-04 3.595290000E-04
1.249996187E+01 1.440600000E-05 2.295100000E-05 3.530300000E-05 5.271100000E-05 7.510800000E-05 1.060880000E-04 1.525690000E-04 2.187150000E-04 3.062180000E-04
1.266670514E+01 1.109700000E-05 1.785300000E-05 2.805600000E-05 4.286700000E-05 6.245300000E-05 8.976500000E-05 1.304940000E-04 1.877400000E-04 2.619680000E-04
1.283333839E+01 8.803000000E-06 1.433100000E-05 2.296100000E-05 3.575800000E-05 5.290300000E-05 7.685200000E-05 1.124400000E-04 1.617630000E-04 2.259070000E-04
1.300000000E+01 7.192000000E-06 1.182700000E-05 1.925300000E-05 3.037900000E-05 4.540400000E-05 6.632100000E-05 9.712300000E-05 1.394070000E-04 1.937060000E-04
