N_Fe Bo105 Bo175 Bo315 Bo565 Bo106 Bo176 Bo316 Bo566 Bo107
Bo 1.500000000E+01 1.524993176E+01 1.549996187E+01 1.574996808E+01 1.600000000E+01 1.624993176E+01 1.649996187E+01 1.674996808E+01 1.700000000E+01
1.000000000E+01 2.227079000E-03 3.374313000E-03 4.703245000E-03 6.500101000E-03 8.238678000E-03 1.069852900E-02 1.408430100E-02 1.881402200E-02 2.560226700E-02
1.016672606E+01 1.547041000E-03 2.362028000E-03 3.448126000E-03 4.629040000E-03 5.845707000E-03 7.579589000E-03 9.964719000E-03 1.328562600E-02 1.804353000E-02
1.033324570E+01 1.069432000E-03 1.642470000E-03 2.418151000E-03 3.357708000E-03 4.114409000E-03 5.328870000E-03 6.992623000E-03 9.287913000E-03 1.254692500E-02
1.049996187E+01 7.368140000E-04 1.136626000E-03 1.682325000E-03 2.351518000E-03 2.876851000E-03 3.722814000E-03 4.874032000E-03 6.440753000E-03 8.635085000E-03
1.066670514E+01 5.066540000E-04 7.841190000E-04 1.161594000E-03 1.677004000E-03 2.059595000E-03 2.588909000E-03 3.380759000E-03 4.465553000E-03 5.905358000E-03
1.083333839E+01 3.481350000E-04 5.401060000E-04 8.302110000E-04 1.160710000E-03 1.464542000E-03 1.796064000E-03 2.339377000E-03 3.126051000E-03 4.036302000E-03
1.100000000E+01 2.393210000E-04 3.719850000E-04 5.699190000E-04 8.002630000E-04 1.032546000E-03 1.246384000E-03 1.620592000E-03 2.151936000E-03 2.779211000E-03
1.116672606E+01 1.648140000E-04 2.565700000E-04 3.906280000E-04 5.500190000E-04 7.153230000E-04 8.682120000E-04 1.129540000E-03 1.496461000E-03 1.946124000E-03
1.133324570E+01 1.166590000E-04 1.775340000E-04 2.678910000E-04 3.783730000E-04 5.052640000E-04 6.099850000E-04 7.974570000E-04 1.063179000E-03 1.398560000E-03
1.149996187E+01 8.069000000E-05 1.235200000E-04 1.859110000E-04 2.614400000E-04 3.534020000E-04 4.349400000E-04 5.749270000E-04 7.764600000E-04 1.037961000E-03
1.166670514E+01 5.649400000E-05 8.666500000E-05 1.300660000E-04 1.839250000E-04 2.505110000E-04 3.170760000E-04 4.265480000E-04 5.856800000E-04 7.839060000E-04
1.183333839E+01 3.982200000E-05 6.155800000E-05 9.310100000E-05 1.314270000E-04 1.844670000E-04 2.379790000E-04 3.272810000E-04 4.565290000E-04 7.003250000E-04
1.200000000E+01 2.851100000E-05 4.523700000E-05 6.799800000E-05 9.715100000E-05 1.383160000E-04 1.846930000E-04 2.597770000E-04 3.666350000E-04 5.555880000E-04
1.216672606E+01 2.097200000E-05 3.340100000E-05 5.096800000E-05 7.445300000E-05 1.068550000E-04 1.482020000E-04 2.124670000E-04 3.035620000E-04 4.572570000E-04
1.233324570E+01 1.575500000E-05 2.549400000E-05 3.940100000E-05 5.868100000E-05 8.612600000E-05 1.224000000E-04 1.778850000E-04 2.559870000E-04 3.955770000E-04
1.249996187E+01 1.226000000E-05 1.974000000E-05 3.146400000E-05 4.799800000E-05 7.157900000E-05 1.033270000E-04 1.513850000E-04 2.185110000E-04 3.292230000E-04
1.266670514E+01 9.838000000E-06 1.598600000E-05 2.589800000E-05 4.028200000E-05 6.060000000E-05 8.849900000E-05 1.301310000E-04 1.877600000E-04 2.549700000E-04
1.283333839E+01 8.127000000E-06 1.331400000E-05 2.183500000E-05 3.442200000E-05 5.208900000E-05 7.642200000E-05 1.124070000E-04 1.621590000E-04 2.190310000E-04
1.300000000E+01 6.873000000E-06 1.133200000E-05 1.872200000E-05 2.973000000E-05 4.506100000E-05 6.619800000E-05 9.730300000E-05 1.396520000E-04 1.940170000E-04
