T d154 d184 d214 d244
d 150 180 210 240
290 1.266988107E+00 1.264387904E+00 1.262271862E+00 1.260297961E+00
295 1.267336117E+00 1.265096047E+00 1.263124484E+00 1.261562944E+00
300 1.268665500E+00 1.266513472E+00 1.264756667E+00 1.263483185E+00
305 1.270824423E+00 1.268589501E+00 1.267018085E+00 1.265874236E+00
310 1.273358682E+00 1.271055915E+00 1.269630303E+00 1.268393848E+00
315 1.276023314E+00 1.273599321E+00 1.271937325E+00 1.270277094E+00
320 1.278281988E+00 1.275820967E+00 1.273851979E+00 1.272052231E+00
325 1.279555854E+00 1.276858950E+00 1.274521498E+00 1.272625479E+00
330 1.279132441E+00 1.275993000E+00 1.273321023E+00 1.271001320E+00
335 1.275686158E+00 1.271909979E+00 1.268813718E+00 1.266182125E+00
340 1.267051396E+00 1.262410144E+00 1.258815872E+00 1.254417852E+00
