T d154 d184 d214 d244
d 150 180 210 240
290 1.264182612E+00 1.260722319E+00 1.257730303E+00 1.254878849E+00
295 1.264830610E+00 1.261817461E+00 1.259051749E+00 1.256681925E+00
300 1.266408796E+00 1.263537165E+00 1.261025643E+00 1.258973417E+00
305 1.268741924E+00 1.265800025E+00 1.263465578E+00 1.261519336E+00
310 1.271349378E+00 1.268302960E+00 1.266048677E+00 1.263925564E+00
315 1.273951025E+00 1.270679527E+00 1.268053647E+00 1.265347920E+00
320 1.275950379E+00 1.272444631E+00 1.269277423E+00 1.266171296E+00
325 1.276666800E+00 1.272589831E+00 1.268675974E+00 1.265065394E+00
330 1.275201395E+00 1.270127278E+00 1.265269237E+00 1.260609351E+00
335 1.269912790E+00 1.263293428E+00 1.257037517E+00 1.251088032E+00
340 1.258137294E+00 1.249191916E+00 1.240907118E+00 1.231705257E+00
