T d154 d184 d214 d244
d 150 180 210 240
290 6.535391000E-03 5.559722000E-03 4.902973000E-03 4.431645000E-03
295 6.452013000E-03 5.603457000E-03 5.037938000E-03 4.636416000E-03
300 6.575071000E-03 5.851037000E-03 5.374094000E-03 5.042055000E-03
305 6.818377000E-03 6.225846000E-03 5.845707000E-03 5.591225000E-03
310 7.466036000E-03 6.974594000E-03 6.662295000E-03 6.739382000E-03
315 8.400313000E-03 7.994894000E-03 7.737253000E-03 7.562124000E-03
320 9.547753000E-03 9.198896000E-03 8.980538000E-03 8.829501000E-03
325 1.108151000E-02 1.074764300E-02 1.053526500E-02 1.036796900E-02
330 1.288367100E-02 1.250683600E-02 1.226744600E-02 1.206133600E-02
335 1.475903700E-02 1.428420500E-02 1.394389200E-02 1.365575500E-02
340 1.674098400E-02 1.609057800E-02 1.556147800E-02 1.512365100E-02
