T d154 d184 d214 d244
d 150 180 210 240
290 8.784219000E-03 7.561172000E-03 6.729553000E-03 6.127423000E-03
295 8.731132000E-03 7.678625000E-03 6.971144000E-03 6.464512000E-03
300 8.978211000E-03 8.090648000E-03 7.501842000E-03 7.089092000E-03
305 9.421653000E-03 8.701608000E-03 8.238678000E-03 7.927890000E-03
310 1.041243000E-02 9.822209000E-03 9.447303000E-03 9.198578000E-03
315 1.180344300E-02 1.132177000E-02 1.101598000E-02 1.080701200E-02
320 1.349901800E-02 1.308104700E-02 1.281885800E-02 1.263614000E-02
325 1.570854300E-02 1.529942800E-02 1.503673100E-02 1.482415900E-02
330 1.827301300E-02 1.779133100E-02 1.748085400E-02 1.720601400E-02
335 2.091607700E-02 2.028236400E-02 1.981858600E-02 1.941923100E-02
340 2.366185500E-02 2.277058800E-02 2.203286800E-02 2.141500800E-02
