T Bo nFsrh nFBsrh dnsrh nF nFB dn dnF dnFB
290 1.500000000E+01 1.203500801E+00 1.196163540E+00 7.337261000E-03 1.203485665E+00 1.196126769E+00 7.358896000E-03 1.513600000E-05 3.677100000E-05
290 1.549996187E+01 1.229403210E+00 1.205976415E+00 2.342679500E-02 1.229341581E+00 1.205895157E+00 2.344642400E-02 6.162900000E-05 8.125800000E-05
290 1.600000000E+01 1.255406829E+00 1.223887746E+00 3.151908300E-02 1.255157971E+00 1.223725724E+00 3.143224700E-02 2.488580000E-04 1.620220000E-04
290 1.649996187E+01 1.287966766E+00 1.233771667E+00 5.419509900E-02 1.286932874E+00 1.233447247E+00 5.348562700E-02 1.033892000E-03 3.244200000E-04
290 1.700000000E+01 1.330948332E+00 1.264299343E+00 6.664898900E-02 1.326800202E+00 1.263634928E+00 6.316527400E-02 4.148130000E-03 6.644150000E-04
295 1.500000000E+01 1.197533647E+00 1.060439811E+00 1.370938360E-01 1.197520867E+00 1.060385955E+00 1.371349120E-01 1.278000000E-05 5.385600000E-05
295 1.549996187E+01 1.230044712E+00 1.061907623E+00 1.681370890E-01 1.229990253E+00 1.061799582E+00 1.681906710E-01 5.445900000E-05 1.080410000E-04
295 1.600000000E+01 1.256009867E+00 1.063588989E+00 1.924208780E-01 1.255792328E+00 1.063392732E+00 1.923995960E-01 2.175390000E-04 1.962570000E-04
295 1.649996187E+01 1.287457340E+00 1.068660698E+00 2.187966420E-01 1.286536415E+00 1.068313038E+00 2.182233770E-01 9.209250000E-04 3.476600000E-04
295 1.700000000E+01 1.329244797E+00 1.075575389E+00 2.536694080E-01 1.325406156E+00 1.074997731E+00 2.504084250E-01 3.838641000E-03 5.776580000E-04
300 1.500000000E+01 1.184021180E+00 1.195638279E+00 -1.161709900E-02 1.184011522E+00 1.195607667E+00 -1.159614500E-02 9.658000000E-06 3.061200000E-05
300 1.549996187E+01 1.230576744E+00 1.208474701E+00 2.210204300E-02 1.230527224E+00 1.208406050E+00 2.212117400E-02 4.952000000E-05 6.865100000E-05
300 1.600000000E+01 1.257318063E+00 1.226734511E+00 3.058355200E-02 1.257125873E+00 1.226591582E+00 3.053429100E-02 1.921900000E-04 1.429290000E-04
300 1.649996187E+01 1.288030640E+00 1.237065934E+00 5.096470600E-02 1.287215638E+00 1.236793187E+00 5.042245100E-02 8.150020000E-04 2.727470000E-04
300 1.700000000E+01 1.328517327E+00 1.266444675E+00 6.207265200E-02 1.324995164E+00 1.265804629E+00 5.919053500E-02 3.522163000E-03 6.400460000E-04
305 1.500000000E+01 1.155396032E+00 1.043353710E+00 1.120423220E-01 1.155392047E+00 1.043319133E+00 1.120729140E-01 3.985000000E-06 3.457700000E-05
305 1.549996187E+01 1.229868271E+00 1.073624754E+00 1.562435170E-01 1.229821834E+00 1.073507100E+00 1.563147340E-01 4.643700000E-05 1.176540000E-04
305 1.600000000E+01 1.258591219E+00 1.077923957E+00 1.806672620E-01 1.258417519E+00 1.077700790E+00 1.807167290E-01 1.737000000E-04 2.231670000E-04
305 1.649996187E+01 1.289349392E+00 1.084218913E+00 2.051304790E-01 1.288627376E+00 1.083821269E+00 2.048061070E-01 7.220160000E-04 3.976440000E-04
305 1.700000000E+01 1.328830505E+00 1.092209423E+00 2.366210820E-01 1.325662002E+00 1.091546938E+00 2.341150640E-01 3.168503000E-03 6.624850000E-04
310 1.500000000E+01 1.100149909E+00 1.186880791E+00 -8.673088200E-02 1.100157020E+00 1.186854391E+00 -8.669737100E-02 -7.111000000E-06 2.640000000E-05
