T nFsrh nFBsrh dnsrh nF nFB dn dnF dnFB
290 1.197925462E+00 1.194036830E+00 3.888632000E-03 1.197898887E+00 1.193966719E+00 3.932168000E-03 2.657500000E-05 7.011100000E-05
295 1.188661376E+00 1.056807571E+00 1.318538050E-01 1.188639364E+00 1.056702087E+00 1.319372770E-01 2.201200000E-05 1.054840000E-04
300 1.167884857E+00 1.193693088E+00 -2.580823100E-02 1.167870372E+00 1.193633239E+00 -2.576286700E-02 1.448500000E-05 5.984900000E-05
305 1.125050112E+00 1.033708375E+00 9.134173700E-02 1.125050990E+00 1.033656831E+00 9.139415900E-02 -8.780000000E-07 5.154400000E-05
310 1.046283839E+00 1.182504296E+00 -1.362204570E-01 1.046314014E+00 1.182453107E+00 -1.361390930E-01 -3.017500000E-05 5.118900000E-05
315 1.014262137E+00 1.003169002E+00 1.109313500E-02 1.014238999E+00 1.003161177E+00 1.107782200E-02 2.313800000E-05 7.825000000E-06
320 1.015572306E+00 1.105963828E+00 -9.039152200E-02 1.015545580E+00 1.105952157E+00 -9.040657700E-02 2.672600000E-05 1.167100000E-05
325 1.019054227E+00 1.005530781E+00 1.352344600E-02 1.019018371E+00 1.005515092E+00 1.350327900E-02 3.585600000E-05 1.568900000E-05
330 1.025514200E+00 1.013896806E+00 1.161739400E-02 1.025459983E+00 1.013854879E+00 1.160510400E-02 5.421700000E-05 4.192700000E-05
335 1.035998971E+00 1.012289280E+00 2.370969100E-02 1.035910491E+00 1.012250706E+00 2.365978500E-02 8.848000000E-05 3.857400000E-05
340 1.051554940E+00 1.021939483E+00 2.961545700E-02 1.051406222E+00 1.021869415E+00 2.953680700E-02 1.487180000E-04 7.006800000E-05
