N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 1.214790887E+00 1.215358817E+00 1.215100930E+00 1.213390631E+00
1.600000000E+01 1.281374868E+00 1.281711132E+00 1.281874841E+00 1.280884076E+00
1.700000000E+01 1.365898833E+00 1.365548053E+00 1.364717566E+00 1.365364918E+00
1.549996187E+01 1.250979514E+00 1.250185433E+00 1.250943670E+00 1.250815034E+00
1.649996187E+01 1.318495445E+00 1.318411620E+00 1.318889425E+00 1.318950830E+00
1.674996808E+01 1.341165082E+00 1.339838325E+00 1.340674078E+00 1.340999300E+00
1.624993176E+01 1.298447283E+00 1.299011354E+00 1.299193078E+00 1.299357457E+00
1.574996808E+01 1.265748551E+00 1.265966938E+00 1.265243757E+00 1.265607861E+00
1.524993176E+01 1.235431488E+00 1.235355135E+00 1.235543867E+00 1.235358443E+00
