T file kT1 Voc Jsc FF eta Vmpp Jmpp Wph TDD TDD1 TDD11 TDD111 d N_B
310 001_310 37.401 5.858210E-1 3.755659E+1 8.181140E+1 1.799970E+1 5.047140E-1 3.566307E+1 1.000000E+2 1.000000E+10 1.000000E+10 1.000000E+10 1.000000E+10 3.800E-4 1.778E+16
310 002_310 37.401 5.852770E-1 3.745858E+1 8.180030E+1 1.793360E+1 5.041100E-1 3.557474E+1 1.000000E+2 1.468000E+10 1.468000E+10 1.468000E+10 1.468000E+10 3.800E-4 1.778E+16
310 003_310 37.401 5.845300E-1 3.732186E+1 8.178500E+1 1.784200E+1 5.032960E-1 3.545028E+1 1.000000E+2 2.154000E+10 2.154000E+10 2.154000E+10 2.154000E+10 3.800E-4 1.778E+16
310 004_310 37.401 5.835280E-1 3.713508E+1 8.176430E+1 1.771780E+1 5.022340E-1 3.527800E+1 1.000000E+2 3.162000E+10 3.162000E+10 3.162000E+10 3.162000E+10 3.800E-4 1.778E+16
310 005_310 37.401 5.822260E-1 3.688682E+1 8.173710E+1 1.755420E+1 5.009020E-1 3.504523E+1 1.000000E+2 4.642000E+10 4.642000E+10 4.642000E+10 4.642000E+10 3.800E-4 1.778E+16
310 006_310 37.401 5.805930E-1 3.656815E+1 8.170210E+1 1.734630E+1 4.993120E-1 3.474050E+1 1.000000E+2 6.813000E+10 6.813000E+10 6.813000E+10 6.813000E+10 3.800E-4 1.778E+16
310 007_310 37.401 5.785620E-1 3.617575E+1 8.166710E+1 1.709290E+1 4.975110E-1 3.435670E+1 1.000000E+2 1.000000E+11 1.000000E+11 1.000000E+11 1.000000E+11 3.800E-4 1.778E+16
310 008_310 37.401 5.762070E-1 3.571417E+1 8.162300E+1 1.679700E+1 4.955790E-1 3.389372E+1 1.000000E+2 1.468000E+11 1.468000E+11 1.468000E+11 1.468000E+11 3.800E-4 1.778E+16
310 009_310 37.401 5.736100E-1 3.519517E+1 8.152890E+1 1.645930E+1 4.929320E-1 3.339061E+1 1.000000E+2 2.154000E+11 2.154000E+11 2.154000E+11 2.154000E+11 3.800E-4 1.778E+16
310 010_310 37.401 5.708060E-1 3.463330E+1 8.146120E+1 1.610400E+1 4.900420E-1 3.286242E+1 1.000000E+2 3.162000E+11 3.162000E+11 3.162000E+11 3.162000E+11 3.800E-4 1.778E+16
310 011_310 37.401 5.677050E-1 3.404013E+1 8.139960E+1 1.573030E+1 4.872460E-1 3.228401E+1 1.000000E+2 4.642000E+11 4.642000E+11 4.642000E+11 4.642000E+11 3.800E-4 1.778E+16
310 012_310 37.401 5.644020E-1 3.342061E+1 8.128830E+1 1.533310E+1 4.843720E-1 3.165568E+1 1.000000E+2 6.813000E+11 6.813000E+11 6.813000E+11 6.813000E+11 3.800E-4 1.778E+16
310 013_310 37.401 5.609090E-1 3.277359E+1 8.119590E+1 1.492630E+1 4.806380E-1 3.105510E+1 1.000000E+2 1.000000E+12 1.000000E+12 1.000000E+12 1.000000E+12 3.800E-4 1.778E+16
310 014_310 37.401 5.570710E-1 3.209500E+1 8.111280E+1 1.450230E+1 4.771400E-1 3.039426E+1 1.000000E+2 1.468000E+12 1.468000E+12 1.468000E+12 1.468000E+12 3.800E-4 1.778E+16
310 015_310 37.401 5.530190E-1 3.138078E+1 8.097190E+1 1.405200E+1 4.733870E-1 2.968394E+1 1.000000E+2 2.154000E+12 2.154000E+12 2.154000E+12 2.154000E+12 3.800E-4 1.778E+16
310 016_310 37.401 5.487140E-1 3.062821E+1 8.086080E+1 1.358960E+1 4.690430E-1 2.897292E+1 1.000000E+2 3.162000E+12 3.162000E+12 3.162000E+12 3.162000E+12 3.800E-4 1.778E+16
310 017_310 37.401 5.441170E-1 2.983583E+1 8.074610E+1 1.310850E+1 4.651480E-1 2.818127E+1 1.000000E+2 4.642000E+12 4.642000E+12 4.642000E+12 4.642000E+12 3.800E-4 1.778E+16
310 018_310 37.401 5.393500E-1 2.900321E+1 8.057160E+1 1.260370E+1 4.601350E-1 2.739134E+1 1.000000E+2 6.813000E+12 6.813000E+12 6.813000E+12 6.813000E+12 3.800E-4 1.778E+16
