fname time Tem kT_1 n1 Rs ta_n Rsh n2 ta_g dev 
0T01 11:33:48 295 39.3 1.000E+000 1.050E+000 4.306E-006 1.000E+020 2.902E+000 4.278E-009 1.581E-003 
0T02 11:35:50 295 39.3 1.000E+000 1.050E+000 4.098E-006 1.000E+020 2.906E+000 4.258E-009 1.695E-003 
0T03 11:38:56 295 39.3 1.000E+000 1.050E+000 4.059E-006 1.000E+020 2.906E+000 4.249E-009 1.600E-003 
0T04 11:45:28 295.1 39.29 1.000E+000 1.050E+000 4.207E-006 1.000E+020 2.902E+000 4.296E-009 1.560E-003 
0T05 11:50:52 295 39.3 1.000E+000 1.050E+000 4.011E-006 1.000E+020 2.905E+000 4.257E-009 1.596E-003 
0T07 11:59:54 295.1 39.29 1.000E+000 1.050E+000 4.092E-006 1.000E+020 2.905E+000 4.281E-009 1.642E-003 
0T08 12:03:02 295 39.3 1.000E+000 1.050E+000 4.118E-006 1.000E+020 2.905E+000 4.250E-009 1.670E-003 
0T09 12:06:18 295 39.3 1.000E+000 1.050E+000 4.070E-006 1.000E+020 2.903E+000 4.262E-009 1.649E-003 
0T10 12:11:22 295 39.3 1.000E+000 1.050E+000 4.177E-006 1.000E+020 2.903E+000 4.265E-009 1.582E-003 
0T11 12:16:16 294.9 39.32 1.000E+000 1.050E+000 4.195E-006 1.000E+020 2.901E+000 4.246E-009 1.616E-003 
0T12 12:21:04 295 39.3 1.000E+000 1.050E+000 4.282E-006 1.000E+020 2.900E+000 4.274E-009 1.574E-003 
0T13 12:23:44 295 39.3 1.000E+000 1.050E+000 4.224E-006 1.000E+020 2.902E+000 4.259E-009 1.623E-003 
T051 11:54:32 295 39.3 1.000E+000 1.050E+000 4.070E-006 1.000E+020 2.904E+000 4.252E-009 1.605E-003 
