N_Fe N_B T d n_Fe n_Fe_SRH
1.000000E+10 1.000E+16 315 1.800E-4 1.241719348E+00 1.253800827E+00
1.468000E+10 1.000E+16 315 1.800E-4 1.245282722E+00 1.253874886E+00
2.154000E+10 1.000E+16 315 1.800E-4 1.247920626E+00 1.253982633E+00
3.162000E+10 1.000E+16 315 1.800E-4 1.249892748E+00 1.254138785E+00
4.642000E+10 1.000E+16 315 1.800E-4 1.251407564E+00 1.254363800E+00
6.813000E+10 1.000E+16 315 1.800E-4 1.252636406E+00 1.254685440E+00
1.000000E+11 1.000E+16 315 1.800E-4 1.253723707E+00 1.255140012E+00
1.468000E+11 1.000E+16 315 1.800E-4 1.254794457E+00 1.255772537E+00
2.154000E+11 1.000E+16 315 1.800E-4 1.255958308E+00 1.256634633E+00
3.162000E+11 1.000E+16 315 1.800E-4 1.257309370E+00 1.257778940E+00
4.642000E+11 1.000E+16 315 1.800E-4 1.258921641E+00 1.259250213E+00
6.813000E+11 1.000E+16 315 1.800E-4 1.260842919E+00 1.261075771E+00
1.000000E+12 1.000E+16 315 1.800E-4 1.263092451E+00 1.263260597E+00
1.468000E+12 1.000E+16 315 1.800E-4 1.265665931E+00 1.265790444E+00
2.154000E+12 1.000E+16 315 1.800E-4 1.268545213E+00 1.268640257E+00
3.162000E+12 1.000E+16 315 1.800E-4 1.271706489E+00 1.271781439E+00
4.642000E+12 1.000E+16 315 1.800E-4 1.275124943E+00 1.275185882E+00
6.813000E+12 1.000E+16 315 1.800E-4 1.278779152E+00 1.278829958E+00
1.000000E+13 1.000E+16 315 1.800E-4 1.282656051E+00 1.282699173E+00
