N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 1.019885597E+00 1.019132584E+00 1.018761871E+00 1.018603933E+00
1.600000000E+01 1.273731148E+00 1.273336011E+00 1.272874057E+00 1.272645048E+00
1.700000000E+01 1.349726356E+00 1.349620978E+00 1.348203299E+00 1.348577639E+00
1.549996187E+01 1.225177046E+00 1.224455688E+00 1.225157877E+00 1.224994571E+00
1.649996187E+01 1.307058679E+00 1.307558794E+00 1.307311405E+00 1.307594735E+00
1.674996808E+01 1.327692914E+00 1.326459206E+00 1.326546173E+00 1.326694248E+00
1.624993176E+01 1.290337014E+00 1.290129470E+00 1.290018249E+00 1.289693565E+00
1.574996808E+01 1.254902297E+00 1.254158045E+00 1.253775139E+00 1.254282568E+00
1.524993176E+01 1.156525663E+00 1.160181688E+00 1.161096712E+00 1.160243737E+00
