N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 1.018772829E+00 1.017623024E+00 1.016953634E+00 1.016587833E+00
1.600000000E+01 1.270728236E+00 1.270079410E+00 1.269464900E+00 1.269147168E+00
1.700000000E+01 1.345558871E+00 1.345244839E+00 1.343712187E+00 1.344026091E+00
1.549996187E+01 1.217712230E+00 1.217330619E+00 1.218390549E+00 1.218506183E+00
1.649996187E+01 1.303814222E+00 1.304061424E+00 1.303666443E+00 1.303866416E+00
1.674996808E+01 1.324024945E+00 1.322553628E+00 1.322512393E+00 1.322585856E+00
1.624993176E+01 1.287364118E+00 1.286893465E+00 1.286620906E+00 1.286205657E+00
1.574996808E+01 1.251038200E+00 1.250150030E+00 1.249706424E+00 1.250187313E+00
1.524993176E+01 1.136988647E+00 1.142598094E+00 1.145400853E+00 1.145960346E+00
