T file kT1 Voc Jsc FF eta Vmpp Jmpp Wph TDD TDD1 TDD11 TDD111 d N_B
315 001_315 36.807 4.465820E-1 3.110602E-1 7.794900E+1 2.165640E+1 3.734860E-1 2.899223E-1 5.000000E-1 1.000000E+10 1.000000E+10 1.000000E+10 1.000000E+10 1.800E-4 1.000E+17
315 002_315 36.807 4.461160E-1 3.078125E-1 7.793320E+1 2.140360E+1 3.730570E-1 2.868680E-1 5.000000E-1 1.468000E+10 1.468000E+10 1.468000E+10 1.468000E+10 1.800E-4 1.000E+17
315 003_315 36.807 4.454640E-1 3.032906E-1 7.791050E+1 2.105220E+1 3.724320E-1 2.826318E-1 5.000000E-1 2.154000E+10 2.154000E+10 2.154000E+10 2.154000E+10 1.800E-4 1.000E+17
315 004_315 36.807 4.445670E-1 2.971281E-1 7.787830E+1 2.057450E+1 3.715920E-1 2.768417E-1 5.000000E-1 3.162000E+10 3.162000E+10 3.162000E+10 3.162000E+10 1.800E-4 1.000E+17
315 005_315 36.807 4.433630E-1 2.889644E-1 7.783340E+1 1.994350E+1 3.704590E-1 2.691720E-1 5.000000E-1 4.642000E+10 4.642000E+10 4.642000E+10 4.642000E+10 1.800E-4 1.000E+17
315 006_315 36.807 4.417920E-1 2.785313E-1 7.777240E+1 1.914030E+1 3.689750E-1 2.593708E-1 5.000000E-1 6.813000E+10 6.813000E+10 6.813000E+10 6.813000E+10 1.800E-4 1.000E+17
315 007_315 36.807 4.397960E-1 2.657589E-1 7.769440E+1 1.816180E+1 3.670800E-1 2.473819E-1 5.000000E-1 1.000000E+11 1.000000E+11 1.000000E+11 1.000000E+11 1.800E-4 1.000E+17
315 008_315 36.807 4.372540E-1 2.508518E-1 7.761470E+1 1.702650E+1 3.647560E-1 2.333954E-1 5.000000E-1 1.468000E+11 1.468000E+11 1.468000E+11 1.468000E+11 1.800E-4 1.000E+17
315 009_315 36.807 4.343000E-1 2.342732E-1 7.750840E+1 1.577220E+1 3.619820E-1 2.178584E-1 5.000000E-1 2.154000E+11 2.154000E+11 2.154000E+11 2.154000E+11 1.800E-4 1.000E+17
315 010_315 36.807 4.309550E-1 2.166214E-1 7.737420E+1 1.444640E+1 3.588180E-1 2.013051E-1 5.000000E-1 3.162000E+11 3.162000E+11 3.162000E+11 3.162000E+11 1.800E-4 1.000E+17
315 011_315 36.807 4.270760E-1 1.984680E-1 7.723880E+1 1.309370E+1 3.552440E-1 1.842910E-1 5.000000E-1 4.642000E+11 4.642000E+11 4.642000E+11 4.642000E+11 1.800E-4 1.000E+17
315 012_315 36.807 4.228120E-1 1.802620E-1 7.707410E+1 1.174870E+1 3.512400E-1 1.672458E-1 5.000000E-1 6.813000E+11 6.813000E+11 6.813000E+11 6.813000E+11 1.800E-4 1.000E+17
