fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 dev 
001_300 001_300.dat 300 38.65 1.000000000E+00 0.000000000E+00 2.085441485E-15 1.000000000E+20 1.149555826E+00 6.513728104E-16 4.452168589E-04 
001_300_SRH 001_300_srh.dat 300 38.65 1.000000000E+00 0.000000000E+00 1.794997015E-15 1.000000000E+20 1.151946395E+00 6.438593172E-16 5.162823472E-04 
002_300 002_300.dat 300 38.65 1.000000000E+00 0.000000000E+00 2.920320695E-15 1.000000000E+20 1.150336780E+00 9.524402764E-16 4.667852581E-04 
002_300_SRH 002_300_srh.dat 300 38.65 1.000000000E+00 0.000000000E+00 4.629535735E-17 1.000000000E+20 1.016576203E+00 3.358491966E-15 2.273756716E-03 
003_300 003_300.dat 300 38.65 1.000000000E+00 0.000000000E+00 4.140236708E-15 1.000000000E+20 1.150892546E+00 1.394233915E-15 4.834020788E-04 
003_300_SRH 003_300_srh.dat 300 38.65 1.000000000E+00 0.000000000E+00 3.849806147E-15 1.000000000E+20 1.152010742E+00 1.386752286E-15 5.191224082E-04 
004_300 004_300.dat 300 38.65 1.000000000E+00 0.000000000E+00 5.919073820E-15 1.000000000E+20 1.151302679E+00 2.042437081E-15 4.965649300E-04 
004_300_SRH 004_300_srh.dat 300 38.65 1.000000000E+00 0.000000000E+00 5.628669179E-15 1.000000000E+20 1.152066462E+00 2.034966119E-15 5.215970663E-04 
005_300 005_300.dat 300 38.65 1.000000000E+00 0.000000000E+00 8.505093564E-15 1.000000000E+20 1.151624971E+00 2.993304672E-15 5.074981457E-04 
005_300_SRH 005_300_srh.dat 300 38.65 1.000000000E+00 0.000000000E+00 8.214731795E-15 1.000000000E+20 1.152146521E+00 2.985842897E-15 5.252115326E-04 
006_300 006_300.dat 300 38.65 1.000000000E+00 0.000000000E+00 1.224821957E-14 1.000000000E+20 1.151905885E+00 4.387788800E-15 5.181227213E-04 
006_300_SRH 006_300_srh.dat 300 38.65 1.000000000E+00 0.000000000E+00 1.195792294E-14 1.000000000E+20 1.152262022E+00 4.380336320E-15 5.305108966E-04 
007_300 007_300.dat 300 38.65 1.000000000E+00 0.000000000E+00 1.763240000E-14 1.000000000E+20 1.152183045E+00 6.432115077E-15 5.295460761E-04 
007_300_SRH 007_300_srh.dat 300 38.65 1.000000000E+00 0.000000000E+00 1.734219854E-14 1.000000000E+20 1.152426256E+00 6.424673015E-15 5.382472116E-04 
008_300 008_300.dat 300 38.65 1.000000000E+00 0.000000000E+00 2.530861726E-14 1.000000000E+20 1.152490751E+00 9.427660057E-15 5.433431460E-04 
008_300_SRH 008_300_srh.dat 300 38.65 1.000000000E+00 0.000000000E+00 2.501855330E-14 1.000000000E+20 1.152656987E+00 9.420230758E-15 5.495053939E-04 
009_300 009_300.dat 300 38.65 1.000000000E+00 0.000000000E+00 3.611749989E-14 1.000000000E+20 1.152861284E+00 1.381426770E-14 5.617129151E-04 
009_300_SRH 009_300_srh.dat 300 38.65 1.000000000E+00 0.000000000E+00 3.582762858E-14 1.000000000E+20 1.152974996E+00 1.380685486E-14 5.661539853E-04 
010_300 010_300.dat 300 38.65 1.000000000E+00 0.000000000E+00 5.108101852E-14 1.000000000E+20 1.153324329E+00 2.023299664E-14 5.862004014E-04 
010_300_SRH 010_300_srh.dat 300 38.65 1.000000000E+00 0.000000000E+00 5.079141250E-14 1.000000000E+20 1.153402220E+00 2.022560464E-14 5.894452577E-04 
011_300 011_300.dat 300 38.65 1.000000000E+00 0.000000000E+00 5.588208336E-14 1.000000000E+20 1.062302467E+00 4.215562069E-14 1.877486844E-03 
011_300_SRH 011_300_srh.dat 300 38.65 1.000000000E+00 0.000000000E+00 7.104511322E-14 1.000000000E+20 1.153957601E+00 2.960980195E-14 6.228178203E-04 
012_300 012_300.dat 300 38.65 1.000000000E+00 0.000000000E+00 9.797411533E-14 1.000000000E+20 1.154612932E+00 4.332520131E-14 6.677005373E-04 
