T nFsrh nFBsrh dnsrh nF nFB dn
290 1.159576573E+00 1.155971180E+0 3.605393000E-03 1.159576573E+00 1.155971180E+0 3.605393000E-03
295 1.156304023E+00 1.158600238E+0 -2.296215000E-03 1.156304023E+00 1.158600238E+0 -2.296215000E-03
300 1.161431919E+00 1.160564577E+0 8.673420000E-04 1.161431919E+00 1.160564577E+0 8.673420000E-04
305 1.164895703E+00 1.160910730E+0 3.984973000E-03 1.164895703E+00 1.160910730E+0 3.984973000E-03
310 1.164321301E+00 1.157621712E+0 6.699589000E-03 1.164321301E+00 1.157621712E+0 6.699589000E-03
315 1.143124363E+00 1.147198315E+0 -4.073952000E-03 1.143124363E+00 1.147198315E+0 -4.073952000E-03
320 1.128516439E+00 1.125875540E+0 2.640899000E-03 1.128516439E+00 1.125875540E+0 2.640899000E-03
325 1.109965040E+00 1.094319177E+0 1.564586300E-02 1.109965040E+00 1.094319177E+0 1.564586300E-02
330 1.084950398E+00 1.060881053E+0 2.406934500E-02 1.084950398E+00 1.060881053E+0 2.406934500E-02
335 1.015437975E+00 1.034784649E+0 -1.934667400E-02 1.015437975E+00 1.034784649E+0 -1.934667400E-02
340 1.006426461E+00 1.018474125E+0 -1.204766400E-02 1.006426461E+00 1.018474125E+0 -1.204766400E-02
