T nFsrh nFBsrh dnsrh nF nFB dn
290 1.172268556E+00 1.166015701E+0 6.252855000E-03 1.172268556E+00 1.166015701E+0 6.252855000E-03
295 1.172308166E+00 1.170218408E+0 2.089758000E-03 1.172308166E+00 1.170218408E+0 2.089758000E-03
300 1.175530628E+00 1.174302943E+0 1.227685000E-03 1.175530628E+00 1.174302943E+0 1.227685000E-03
305 1.181696286E+00 1.178065575E+0 3.630711000E-03 1.181696286E+00 1.178065575E+0 3.630711000E-03
310 1.187203765E+00 1.181055648E+0 6.148117000E-03 1.187203765E+00 1.181055648E+0 6.148117000E-03
315 1.182636126E+00 1.182318834E+0 3.172920000E-04 1.182636126E+00 1.182318834E+0 3.172920000E-04
320 1.181246461E+00 1.179987081E+0 1.259380000E-03 1.181246461E+00 1.179987081E+0 1.259380000E-03
325 1.160363098E+00 1.170935977E+0 -1.057287900E-02 1.160363098E+00 1.170935977E+0 -1.057287900E-02
330 1.149324617E+00 1.151507826E+0 -2.183209000E-03 1.149324617E+00 1.151507826E+0 -2.183209000E-03
335 1.129387766E+00 1.120817919E+0 8.569847000E-03 1.129387766E+00 1.120817919E+0 8.569847000E-03
340 1.105008800E+00 1.084607980E+0 2.040082000E-02 1.105008800E+00 1.084607980E+0 2.040082000E-02
