Ew Nt
4.4442345E-1 4.9617799E+14
4.4171945E-1 5.0279648E+14
4.3901544E-1 5.6384850E+14
4.3631143E-1 6.3124925E+14
4.3360742E-1 6.6543377E+14
4.3090341E-1 6.5011489E+14
4.2819940E-1 5.9086323E+14
4.2549540E-1 5.0602682E+14
4.2279138E-1 4.1758890E+14
4.2008738E-1 3.4430943E+14
4.1738337E-1 2.9717075E+14
4.1467936E-1 2.7774490E+14
4.1197536E-1 2.7976078E+14
4.0927135E-1 2.9257917E+14
4.0656734E-1 3.0477453E+14
4.0386333E-1 3.0719067E+14
4.0115932E-1 2.9538340E+14
3.9845531E-1 2.7060617E+14
3.9575131E-1 2.3833759E+14
3.9304730E-1 2.0500817E+14
3.9034329E-1 1.7535416E+14
3.8763928E-1 1.5220102E+14
3.8493527E-1 1.3780130E+14
3.8223127E-1 1.3419049E+14
3.7952726E-1 1.4148960E+14
3.7682325E-1 1.5599171E+14
3.7411924E-1 1.7071920E+14
3.7141523E-1 1.7884638E+14
3.6871123E-1 1.7751859E+14
3.6600722E-1 1.6916735E+14
3.6330321E-1 1.5958856E+14
3.6059920E-1 1.5450974E+14
3.5789519E-1 1.5707130E+14
3.5519119E-1 1.6741772E+14
3.5248718E-1 1.8381144E+14
3.4978317E-1 2.0394396E+14
3.4707916E-1 2.2577243E+14
3.4437515E-1 2.4806914E+14
3.4167115E-1 2.7085718E+14
3.3896714E-1 2.9546791E+14
3.3626313E-1 3.2406985E+14
3.3355912E-1 3.5902209E+14
3.3085511E-1 4.0244449E+14
3.2815111E-1 4.5597105E+14
3.2544710E-1 5.2051899E+14
3.2274309E-1 5.9621016E+14
3.2003908E-1 6.8270475E+14
3.1733507E-1 7.7980121E+14
3.1463107E-1 8.8777250E+14
3.1192706E-1 1.0071144E+15
3.0922305E-1 1.1379589E+15
3.0651904E-1 1.2796735E+15
3.0381503E-1 1.4308371E+15
3.0111103E-1 1.5893667E+15
2.9840702E-1 1.7524826E+15
2.9570301E-1 1.9163524E+15
2.9299900E-1 2.0752241E+15
2.9029499E-1 2.2195221E+15
2.8759099E-1 2.3322809E+15
2.8488698E-1 2.3843982E+15
2.8218297E-1 2.3319824E+15
2.7947896E-1 2.1219702E+15
2.7677495E-1 1.7108574E+15
2.7407095E-1 1.0925459E+15
2.7136694E-1 7.2576819E+14
