N_Fe N_B T d Jsc_FeB Eta_FeB Voc_FeB FF_FeB
1.000000E+10 5.623E+16 300 3.800E-4 3.639850E+1 1.829850E+1 6.071360E-1 8.280310E+1
1.468000E+10 5.623E+16 300 3.800E-4 3.619277E+1 1.817950E+1 6.066720E-1 8.279520E+1
2.154000E+10 5.623E+16 300 3.800E-4 3.592328E+1 1.802350E+1 6.060590E-1 8.278410E+1
3.162000E+10 5.623E+16 300 3.800E-4 3.558293E+1 1.782640E+1 6.052770E-1 8.276890E+1
4.642000E+10 5.623E+16 300 3.800E-4 3.517048E+1 1.758000E+1 6.043130E-1 8.271410E+1
6.813000E+10 5.623E+16 300 3.800E-4 3.469123E+1 1.730200E+1 6.031620E-1 8.268780E+1
1.000000E+11 5.623E+16 300 3.800E-4 3.415491E+1 1.699040E+1 6.018250E-1 8.265730E+1
1.468000E+11 5.623E+16 300 3.800E-4 3.357146E+1 1.665080E+1 6.002980E-1 8.262230E+1
2.154000E+11 5.623E+16 300 3.800E-4 3.294743E+1 1.628630E+1 5.984890E-1 8.259310E+1
3.162000E+11 5.623E+16 300 3.800E-4 3.228512E+1 1.589790E+1 5.964590E-1 8.255740E+1
4.642000E+11 5.623E+16 300 3.800E-4 3.158406E+1 1.548490E+1 5.942100E-1 8.250900E+1
6.813000E+11 5.623E+16 300 3.800E-4 3.084288E+1 1.504060E+1 5.917260E-1 8.241220E+1
1.000000E+12 5.623E+16 300 3.800E-4 3.006042E+1 1.457920E+1 5.889280E-1 8.235220E+1
1.468000E+12 5.623E+16 300 3.800E-4 2.923609E+1 1.409350E+1 5.857900E-1 8.229220E+1
2.154000E+12 5.623E+16 300 3.800E-4 2.837005E+1 1.357760E+1 5.824220E-1 8.217240E+1
3.162000E+12 5.623E+16 300 3.800E-4 2.746330E+1 1.304660E+1 5.787360E-1 8.208490E+1
4.642000E+12 5.623E+16 300 3.800E-4 2.651780E+1 1.249630E+1 5.747030E-1 8.199750E+1
6.813000E+12 5.623E+16 300 3.800E-4 2.553653E+1 1.192270E+1 5.704780E-1 8.184150E+1
1.000000E+13 5.623E+16 300 3.800E-4 2.452347E+1 1.134220E+1 5.658400E-1 8.173770E+1
1.468000E+13 5.623E+16 300 3.800E-4 2.348364E+1 1.074610E+1 5.610510E-1 8.156090E+1
2.154000E+13 5.623E+16 300 3.800E-4 2.242300E+1 1.015020E+1 5.558990E-1 8.143020E+1
3.162000E+13 5.623E+16 300 3.800E-4 2.134835E+1 9.548100E+0 5.506250E-1 8.122590E+1
4.642000E+13 5.623E+16 300 3.800E-4 2.026718E+1 8.954700E+0 5.450020E-1 8.106950E+1
6.813000E+13 5.623E+16 300 3.800E-4 1.918751E+1 8.364500E+0 5.392900E-1 8.083510E+1
1.000000E+14 5.623E+16 300 3.800E-4 1.811765E+1 7.792000E+0 5.332950E-1 8.064490E+1
