cprpf1Mn1.dat - 3.4.2024  :38894000
T=294.53 f=1000000 Vm=0.01 Im=10

cprp100fn1.dat - 3.4.2024  :38986000
T=294.51 f=100000 Vm=0.01 Im=10

cprp10fn1.dat - 3.4.2024  :39082000
T=294.51 f=10000 Vm=0.01 Im=10

cprpf1Mn2.dat - 3.4.2024  :39196000
T=294.54 f=1000000 Vm=0.01 Im=10

cprp100fn2.dat - 3.4.2024  :39290000
T=294.56 f=100000 Vm=0.01 Im=10

cprp10fn2.dat - 3.4.2024  :39384000
T=294.57 f=10000 Vm=0.01 Im=10

cprpf1Mn3.dat - 3.4.2024  :39556000
T=294.61 f=1000000 Vm=0.01 Im=10

cprpf1Mn4.dat - 3.4.2024  :39648000
T=294.61 f=1000000 Vm=0.01 Im=10

cprp100fn3.dat - 3.4.2024  :39742000
T=294.61 f=100000 Vm=0.01 Im=10

cprp100fn4.dat - 3.4.2024  :39836000
T=294.62 f=100000 Vm=0.01 Im=10

cprp10fn3.dat - 3.4.2024  :39930000
T=294.62 f=10000 Vm=0.01 Im=10

cprp10fn4.dat - 3.4.2024  :40024000
T=294.63 f=10000 Vm=0.01 Im=10

cprp0Vn1.dat - 3.4.2024  :40336000
T=294.65 f=1000000 Vm=0.01 Im=10

cprp0V4n1.dat - 3.4.2024  :40588000
T=294.67 f=1000000 Vb=0.4 Vm=0.01 Im=10

rrm1V2n1.dat - 3.4.2024  :40760000
T=294.68 f=1000000 Vb=-1.2 Vm=0.01 Im=10

rrm1Vn1.dat - 3.4.2024  :40902000
T=294.68 f=1000000 Vb=-1 Vm=0.01 Im=10

rrm0V8n1.dat - 3.4.2024  :41042000
T=294.68 f=1000000 Vb=-0.8 Vm=0.01 Im=10

rrm0V6n1.dat - 3.4.2024  :41184000
T=294.70 f=1000000 Vb=-0.6 Vm=0.01 Im=10

rrm0V4n1.dat - 3.4.2024  :41324000
T=294.72 f=1000000 Vb=-0.4 Vm=0.01 Im=10

rrm0V2n1.dat - 3.4.2024  :41466000
T=294.73 f=1000000 Vb=-0.2 Vm=0.01 Im=10

rr2V22E-16n1.dat - 3.4.2024  :41606000
T=294.82 f=1000000 Vm=0.01 Im=10

rr0V2n1.dat - 3.4.2024  :41748000
T=294.88 f=1000000 Vb=0.2 Vm=0.01 Im=10

rr0V4n1.dat - 3.4.2024  :41888000
T=294.92 f=1000000 Vb=0.4 Vm=0.01 Im=10

i1.dat - 5.4.2024  :35528000
T=295.83

d51bi1pr.dat - 5.4.2024  :35528000
T=295.83

d51bi1zv.dat - 5.4.2024  :35528000
T=295.83

i2.dat - 5.4.2024  :35554000
T=295.82

d51bi2pr.dat - 5.4.2024  :35554000
T=295.82

d51bi2zv.dat - 5.4.2024  :35554000
T=295.82

i3.dat - 5.4.2024  :35574000
T=295.81

d51bi3pr.dat - 5.4.2024  :35574000
T=295.81

d51bi3zv.dat - 5.4.2024  :35574000
T=295.81

