N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 -1.097626800E-02 -1.155923800E-02 -1.208566800E-02 -1.353687400E-02
1.600000000E+01 3.269992200E-02 3.225417900E-02 3.181017500E-02 3.079882300E-02
1.700000000E+01 7.271851500E-02 6.957186700E-02 6.616658400E-02 6.455092400E-02
1.549996187E+01 2.114703000E-02 2.036411500E-02 2.138855000E-02 2.146460700E-02
1.649996187E+01 5.791183800E-02 5.584620600E-02 5.456477700E-02 5.334135000E-02
1.674996808E+01 6.792787900E-02 6.396020200E-02 6.248461500E-02 6.128403200E-02
1.624993176E+01 4.413798600E-02 4.336353300E-02 4.244133200E-02 4.162128300E-02
1.574996808E+01 2.659540500E-02 2.649821500E-02 2.578907800E-02 2.625559400E-02
1.524993176E+01 1.046321800E-02 1.039103500E-02 1.074052200E-02 1.087843800E-02
