N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 2.605138600E-02 2.523617500E-02 2.417303900E-02 2.295847300E-02
1.600000000E+01 -7.899756000E-03 -1.000504600E-02 -1.256424700E-02 -1.195518700E-02
1.700000000E+01 8.444695900E-02 8.318772400E-02 8.164949300E-02 8.113367700E-02
1.549996187E+01 -1.661448670E-01 -1.579460330E-01 -1.512158180E-01 -1.453768560E-01
1.649996187E+01 5.674886000E-02 5.815589200E-02 5.839579300E-02 5.817813600E-02
1.674996808E+01 7.457962600E-02 7.355422600E-02 7.381678700E-02 7.317694900E-02
1.624993176E+01 3.318048100E-02 3.348442100E-02 3.353226500E-02 3.323841200E-02
1.574996808E+01 -1.021843910E-01 -1.110668340E-01 -1.137958060E-01 -1.144257920E-01
1.524993176E+01 3.332890000E-04 7.707712000E-03 7.472796000E-03 7.137405000E-03
