fname time Tem kT_1 n1 Rs ta_n Rsh n2 ta_g dev 
0UT1 9:34 299.3 38.74 1.000E+000 1.950E+000 3.876E-006 6.929E+002 2.551E+000 3.813E-008 1.381E-003 
0UT2 9:56 302.2 38.37 1.000E+000 1.858E+000 3.827E-006 7.068E+002 2.525E+000 4.316E-008 3.535E-003 
0UT3 10:18 305.4 37.96 1.000E+000 1.919E+000 3.523E-006 7.221E+002 2.552E+000 4.378E-008 9.719E-004 
0UT4 10:43 308.7 37.56 1.000E+000 1.913E+000 3.528E-006 7.374E+002 2.505E+000 5.110E-008 7.218E-004 
0UT5 11:5 311.4 37.23 1.000E+000 1.996E+000 3.560E-006 7.495E+002 2.500E+000 5.443E-008 4.847E-004 
0UT6 11:24 313.1 37.03 1.000E+000 2.205E+000 3.699E-006 7.570E+002 2.472E+000 5.933E-008 7.939E-004 
0UT7 11:48 315.8 36.71 1.000E+000 2.339E+000 3.270E-006 7.684E+002 2.491E+000 6.038E-008 6.125E-004 
0UT8 12:16 318.4 36.41 1.000E+000 2.529E+000 3.571E-006 7.788E+002 2.472E+000 6.534E-008 1.390E-003 
0UT9 12:38 321.5 36.06 1.000E+000 2.426E+000 3.955E-006 7.904E+002 2.398E+000 7.923E-008 1.484E-003 
UT10 13:4 325 35.67 1.000E+000 2.502E+000 3.873E-006 8.024E+002 2.383E+000 8.613E-008 1.540E-003 
UT11 13:26 327.8 35.37 1.000E+000 2.483E+000 3.732E-006 8.109E+002 2.435E+000 8.270E-008 5.193E-004 
UT12 13:47 330.8 35.05 1.000E+000 2.501E+000 3.830E-006 8.189E+002 2.402E+000 9.142E-008 2.283E-003 
