0.0016  1.3254E-0006
0.0115  1.5539E-0005
0.0216  2.9990E-0005
0.0316  4.4688E-0005
0.0414  5.8392E-0005
0.0515  7.3668E-0005
0.0615  8.9849E-0005
0.0714  1.0613E-0004
0.0815  1.2352E-0004
0.0914  1.4131E-0004
0.1014  1.5990E-0004
0.1117  1.8030E-0004
0.1214  1.9980E-0004
0.1315  2.2171E-0004
0.1414  2.4442E-0004
0.1515  2.6915E-0004
0.1621  2.9698E-0004
0.1714  3.2342E-0004
0.1813  3.5397E-0004
0.1914  3.8653E-0004
0.2014  4.2271E-0004
0.2119  4.6291E-0004
0.2214  5.0714E-0004
0.2313  5.5638E-0004
0.2413  6.1166E-0004
0.2514  6.7397E-0004
0.2613  7.4533E-0004
0.2713  8.2673E-0004
0.2813  9.2020E-0004
0.2911  1.0267E-0003
0.3011  1.1554E-0003
0.3109  1.3031E-0003
0.3217  1.4991E-0003
0.3307  1.6971E-0003
0.3410  1.9524E-0003
0.3503  2.2649E-0003
0.3600  2.6378E-0003
0.3697  3.0911E-0003
0.3793  3.6348E-0003
0.3888  4.2846E-0003
0.3983  5.0607E-0003
0.4076  5.9562E-0003
0.4168  6.9910E-0003
0.4260  8.2249E-0003
0.4359  9.6378E-0003
0.4461  1.1309E-0002
0.4569  1.3349E-0002
0.4763  1.7489E-0002
0.4867  1.9976E-0002
