N_Fe d154 d184 d214 d244
d 150 180 210 240
1.000000000E+01 1.224503611E+00 1.215752606E+00 1.208055686E+00 1.201898281E+00
1.016672606E+01 1.252201292E+00 1.244120877E+00 1.236896705E+00 1.231171953E+00
1.033324570E+01 1.275381533E+00 1.268173992E+00 1.261639725E+00 1.256555769E+00
1.049996187E+01 1.293888760E+00 1.287579456E+00 1.281799174E+00 1.277428488E+00
1.066670514E+01 1.308187200E+00 1.302694027E+00 1.297631108E+00 1.293953022E+00
1.083333839E+01 1.319030071E+00 1.314233826E+00 1.309811230E+00 1.306764543E+00
1.100000000E+01 1.327215031E+00 1.323008545E+00 1.319152722E+00 1.316674755E+00
1.116672606E+01 1.333457459E+00 1.329770745E+00 1.326432704E+00 1.324477410E+00
1.133324570E+01 1.338351540E+00 1.335156233E+00 1.332313524E+00 1.330850310E+00
1.149996187E+01 1.342374827E+00 1.339673393E+00 1.337317043E+00 1.336317553E+00
1.166670514E+01 1.345903149E+00 1.343707609E+00 1.341822210E+00 1.341243938E+00
1.183333839E+01 1.349220439E+00 1.347527912E+00 1.346074046E+00 1.345851449E+00
1.200000000E+01 1.352523105E+00 1.351297542E+00 1.350206021E+00 1.350254679E+00
1.216672606E+01 1.355926362E+00 1.355094771E+00 1.354275790E+00 1.354507281E+00
1.233324570E+01 1.359479274E+00 1.358944050E+00 1.358305540E+00 1.358643847E+00
1.249996187E+01 1.363188631E+00 1.362848716E+00 1.362313740E+00 1.362704817E+00
1.266670514E+01 1.367044504E+00 1.366814884E+00 1.366330547E+00 1.366742635E+00
1.283333839E+01 1.371039706E+00 1.370861618E+00 1.370398205E+00 1.370815932E+00
1.300000000E+01 1.375178801E+00 1.375019182E+00 1.374563219E+00 1.374980319E+00
