N_Fe N_B T d Jsc_Fe Eta_Fe Voc_Fe FF_Fe
1.000000E+10 5.623E+15 290 3.800E-4 3.805464E+1 1.989210E+1 6.281730E-1 8.321360E+1
1.468000E+10 5.623E+15 290 3.800E-4 3.801481E+1 1.985900E+1 6.280750E-1 8.317490E+1
2.154000E+10 5.623E+15 290 3.800E-4 3.795712E+1 1.981090E+1 6.279310E-1 8.311870E+1
3.162000E+10 5.623E+15 290 3.800E-4 3.787412E+1 1.974160E+1 6.277190E-1 8.303760E+1
4.642000E+10 5.623E+15 290 3.800E-4 3.775579E+1 1.963520E+1 6.274060E-1 8.289010E+1
6.813000E+10 5.623E+15 290 3.800E-4 3.758935E+1 1.949640E+1 6.269450E-1 8.272940E+1
1.000000E+11 5.623E+15 290 3.800E-4 3.735981E+1 1.930580E+1 6.262620E-1 8.251380E+1
1.468000E+11 5.623E+15 290 3.800E-4 3.705197E+1 1.905180E+1 6.252480E-1 8.223820E+1
2.154000E+11 5.623E+15 290 3.800E-4 3.665478E+1 1.872720E+1 6.237340E-1 8.191090E+1
3.162000E+11 5.623E+15 290 3.800E-4 3.616753E+1 1.832870E+1 6.214630E-1 8.154510E+1
4.642000E+11 5.623E+15 290 3.800E-4 3.560433E+1 1.788840E+1 6.179720E-1 8.130180E+1
6.813000E+11 5.623E+15 290 3.800E-4 3.499080E+1 1.741460E+1 6.128830E-1 8.120480E+1
1.000000E+12 5.623E+15 290 3.800E-4 3.435183E+1 1.694220E+1 6.063960E-1 8.133220E+1
1.468000E+12 5.623E+15 290 3.800E-4 3.369994E+1 1.646260E+1 6.000380E-1 8.141250E+1
2.154000E+12 5.623E+15 290 3.800E-4 3.303401E+1 1.598860E+1 5.944190E-1 8.142480E+1
3.162000E+12 5.623E+15 290 3.800E-4 3.234628E+1 1.549990E+1 5.890540E-1 8.134820E+1
4.642000E+12 5.623E+15 290 3.800E-4 3.162917E+1 1.500600E+1 5.835380E-1 8.130340E+1
6.813000E+12 5.623E+15 290 3.800E-4 3.087784E+1 1.449220E+1 5.778590E-1 8.122030E+1
1.000000E+13 5.623E+15 290 3.800E-4 3.008994E+1 1.397050E+1 5.720380E-1 8.116420E+1
1.468000E+13 5.623E+15 290 3.800E-4 2.926474E+1 1.342930E+1 5.660880E-1 8.106350E+1
2.154000E+13 5.623E+15 290 3.800E-4 2.840267E+1 1.288180E+1 5.601040E-1 8.097450E+1
3.162000E+13 5.623E+15 290 3.800E-4 2.750520E+1 1.231720E+1 5.540020E-1 8.083260E+1
4.642000E+13 5.623E+15 290 3.800E-4 2.657489E+1 1.174970E+1 5.478700E-1 8.070050E+1
6.813000E+13 5.623E+15 290 3.800E-4 2.561540E+1 1.116870E+1 5.416800E-1 8.049330E+1
1.000000E+14 5.623E+15 290 3.800E-4 2.463147E+1 1.058950E+1 5.353690E-1 8.030310E+1
