T d154 d184 d214 d244
d 150 180 210 240
290 3.788551000E-03 3.272786000E-03 2.933393000E-03 2.697527000E-03
295 3.814741000E-03 3.369295000E-03 3.078378000E-03 2.882838000E-03
300 3.976449000E-03 3.597766000E-03 3.356731000E-03 3.198436000E-03
305 4.206415000E-03 3.907820000E-03 3.722814000E-03 3.605084000E-03
310 4.710541000E-03 4.463221000E-03 4.319982000E-03 4.228065000E-03
315 5.408180000E-03 5.202467000E-03 5.088011000E-03 5.022542000E-03
320 6.234574000E-03 6.064896000E-03 5.974090000E-03 5.920707000E-03
325 7.337175000E-03 7.173533000E-03 7.084032000E-03 7.036246000E-03
330 8.644938000E-03 8.464555000E-03 8.356673000E-03 8.274504000E-03
335 1.002682100E-02 9.807389000E-03 9.638527000E-03 9.515534000E-03
340 1.162862100E-02 1.132112000E-02 1.105989100E-02 1.084551600E-02
