T d154 d184 d214 d244
d 150 180 210 240
290 4.289213000E-03 3.833277000E-03 3.538244000E-03 3.339475000E-03
295 4.433447000E-03 4.054236000E-03 3.849303000E-03 3.657358000E-03
300 4.660544000E-03 4.370988000E-03 4.197190000E-03 4.087841000E-03
305 5.222620000E-03 4.995389000E-03 4.874032000E-03 4.920701000E-03
310 6.021459000E-03 5.848185000E-03 5.773339000E-03 5.736007000E-03
315 6.983767000E-03 6.863760000E-03 6.827436000E-03 6.817042000E-03
320 8.303475000E-03 8.218256000E-03 8.189246000E-03 8.194707000E-03
325 9.883776000E-03 9.814655000E-03 9.779939000E-03 9.778310000E-03
330 1.160663200E-02 1.152024700E-02 1.143660000E-02 1.139932700E-02
335 1.367053300E-02 1.352629500E-02 1.336783500E-02 1.325328700E-02
340 1.592105100E-02 1.565296100E-02 1.538815900E-02 1.516552900E-02
