d Bo nFsrh nFBsrh dnsrh nF nFB dn dnF dnFB
150 1.500000000E+01 1.030221366E+00 1.011919035E+00 1.830233100E-02 1.030215409E+00 1.011916043E+00 1.829936600E-02 5.957000000E-06 2.992000000E-06
150 1.549996187E+01 1.166940753E+00 1.067228126E+00 9.971262700E-02 1.166932541E+00 1.067205619E+00 9.972692200E-02 8.212000000E-06 2.250700000E-05
150 1.600000000E+01 1.283978073E+00 1.148813432E+00 1.351646410E-01 1.283945785E+00 1.148772721E+00 1.351730640E-01 3.228800000E-05 4.071100000E-05
150 1.649996187E+01 1.326704740E+00 1.166174820E+00 1.605299200E-01 1.326589385E+00 1.166107426E+00 1.604819590E-01 1.153550000E-04 6.739400000E-05
150 1.700000000E+01 1.371920179E+00 1.179626353E+00 1.922938260E-01 1.371461093E+00 1.179459239E+00 1.920018540E-01 4.590860000E-04 1.671140000E-04
180 1.500000000E+01 1.030585895E+00 1.012094991E+00 1.849090400E-02 1.030580205E+00 1.012092254E+00 1.848795100E-02 5.690000000E-06 2.737000000E-06
180 1.549996187E+01 1.163444434E+00 1.060364418E+00 1.030800160E-01 1.163433879E+00 1.060337432E+00 1.030964470E-01 1.055500000E-05 2.698600000E-05
180 1.600000000E+01 1.283638093E+00 1.147836543E+00 1.358015500E-01 1.283605648E+00 1.147794791E+00 1.358108570E-01 3.244500000E-05 4.175200000E-05
180 1.649996187E+01 1.327619798E+00 1.166907696E+00 1.607121020E-01 1.327505183E+00 1.166839611E+00 1.606655720E-01 1.146150000E-04 6.808500000E-05
180 1.700000000E+01 1.371832885E+00 1.179633853E+00 1.921990320E-01 1.371376237E+00 1.179474565E+00 1.919016720E-01 4.566480000E-04 1.592880000E-04
210 1.500000000E+01 1.031180195E+00 1.012473467E+00 1.870672800E-02 1.031174612E+00 1.012470858E+00 1.870375400E-02 5.583000000E-06 2.609000000E-06
210 1.549996187E+01 1.160703413E+00 1.054121990E+00 1.065814230E-01 1.160690809E+00 1.054090722E+00 1.066000870E-01 1.260400000E-05 3.126800000E-05
210 1.600000000E+01 1.281555680E+00 1.145142559E+00 1.364131210E-01 1.281522789E+00 1.145099655E+00 1.364231340E-01 3.289100000E-05 4.290400000E-05
210 1.649996187E+01 1.327575902E+00 1.166874944E+00 1.607009580E-01 1.327461944E+00 1.166806557E+00 1.606553870E-01 1.139580000E-04 6.838700000E-05
210 1.700000000E+01 1.371296972E+00 1.179308605E+00 1.919883670E-01 1.370841489E+00 1.179145281E+00 1.916962080E-01 4.554830000E-04 1.633240000E-04
240 1.500000000E+01 1.031835499E+00 1.023815381E+00 8.020118000E-03 1.031829986E+00 1.023809997E+00 8.019989000E-03 5.513000000E-06 5.384000000E-06
240 1.549996187E+01 1.157271817E+00 1.202294417E+00 -4.502260000E-02 1.157257323E+00 1.202272241E+00 -4.501491800E-02 1.449400000E-05 2.217600000E-05
240 1.600000000E+01 1.282368073E+00 1.262777834E+00 1.959023900E-02 1.282334661E+00 1.262742143E+00 1.959251800E-02 3.341200000E-05 3.569100000E-05
240 1.649996187E+01 1.327445192E+00 1.287687648E+00 3.975754400E-02 1.327331166E+00 1.287605288E+00 3.972587800E-02 1.140260000E-04 8.236000000E-05
240 1.700000000E+01 1.371650244E+00 1.319710653E+00 5.193959100E-02 1.371194014E+00 1.319569461E+00 5.162455300E-02 4.562300000E-04 1.411920000E-04
